participant,quarter,stimulusSet,item,rank,truthRank,session
267,W2023,Q6 0 GROUP,Abraham Lincoln,5,,1
267,W2023,Q6 0 GROUP,Andrew Jackson,6,,1
267,W2023,Q6 0 GROUP,Dwight Eisenhower,7,,1
267,W2023,Q6 0 GROUP,Ronald Reagan,8,,1
267,W2023,Q6 0 GROUP,Barack Obama,9,,1
267,W2023,Q6 1 GROUP,James Carter,1,,1
267,W2023,Q6 1 GROUP,Grover Cleveland 1,2,,1
267,W2023,Q6 1 GROUP,James Monroe,3,,1
267,W2023,Q6 1 GROUP,Gerald Ford,4,,1
267,W2023,Q6 1 GROUP,William Henry Harrison,5,,1
267,W2023,Q6 1 GROUP,George W. Bush,6,,1
267,W2023,Q6 1 GROUP,Richard Nixon,7,,1
267,W2023,Q6 1 GROUP,Rutherford B. Hayes,8,,1
267,W2023,Q6 1 GROUP,John Tyler,9,,1
267,W2023,Q6 1 GROUP,Woodrow Wilson,10,,1
267,W2023,Q6 1 GROUP,William Howard Taft,11,,1
267,W2023,Q6 1 GROUP,George H.W. Bush,12,,1
267,W2023,Q6 1 GROUP,Franklin D. Roosevelt,13,,1
267,W2023,Q6 1 GROUP,Theodore Roosevelt,14,,1
267,W2023,Q6 1 GROUP,Ulysses S. Grant,15,,1
267,W2023,Q6 1 GROUP,John Quincy Adams,16,,1
267,W2023,Q6 1 GROUP,James Garfield,17,,1
267,W2023,Q6 1 GROUP,Benjamin Harrison,18,,1
267,W2023,Q6 1 GROUP,Zachary Taylor,19,,1
267,W2023,Q6 1 GROUP,Calvin Coolidge,20,,1
267,W2023,Q6 1 GROUP,John F. Kennedy,21,,1
267,W2023,Q6 1 GROUP,William McKinley,22,,1
267,W2023,Q6 1 GROUP,James Knox Polk,23,,1
267,W2023,Q6 1 GROUP,Andrew Johnson,24,,1
267,W2023,Q6 1 GROUP,Franklin Pierce,25,,1
267,W2023,Q6 1 GROUP,Martin Van Buren,26,,1
267,W2023,Q6 1 GROUP,William Clinton,27,,1
267,W2023,Q6 1 GROUP,Chester Arthur,28,,1
267,W2023,Q6 1 GROUP,Millard Fillmore,29,,1
267,W2023,Q6 1 GROUP,Lyndon B. Johnson,30,,1
267,W2023,Q6 1 GROUP,Warren Harding,31,,1
267,W2023,Q6 1 GROUP,Herbert Hoover,32,,1
267,W2023,Q6 1 GROUP,Harry S. Truman,33,,1
267,W2023,Q6 1 GROUP,James Buchanan,34,,1
267,W2023,Q6 1 GROUP,Grover Cleveland 2,35,,1
554,W2023,Q1 0 GROUP,Shanghai,1,,1
554,W2023,Q1 0 GROUP,New York,2,,1
554,W2023,Q1 0 GROUP,Mexico City,3,,1
554,W2023,Q1 0 GROUP,Tokyo,4,,1
554,W2023,Q1 1 GROUP,Delhi,1,,1
554,W2023,Q1 1 GROUP,Mumbai,2,,1
554,W2023,Q1 1 GROUP,Dhaka,3,,1
554,W2023,Q1 1 GROUP,Sao Paulo,4,,1
554,W2023,Q1 1 GROUP,Kolkata,5,,1
554,W2023,Q1 1 GROUP,Buenos Aires,6,,1
554,W2023,Q9 0 GROUP,India,1,,1
554,W2023,Q9 0 GROUP,China,2,,1
554,W2023,Q9 0 GROUP,Russia,3,,1
554,W2023,Q9 0 GROUP,United States,4,,1
554,W2023,Q9 0 GROUP,Japan,5,,1
554,W2023,Q9 1 GROUP,Brazil,1,,1
554,W2023,Q9 1 GROUP,Nigeria,2,,1
554,W2023,Q9 1 GROUP,Indonesia,3,,1
554,W2023,Q9 1 GROUP,Bangladesh,4,,1
554,W2023,Q9 1 GROUP,Pakistan,5,,1
554,W2023,Q7 0 GROUP,Los Angeles,1,,1
554,W2023,Q7 0 GROUP,New York,2,,1
554,W2023,Q7 0 GROUP,San Diego,3,,1
554,W2023,Q7 0 GROUP,San Jose,4,,1
554,W2023,Q7 0 GROUP,Chicago,5,,1
554,W2023,Q7 0 GROUP,Philadelphia,6,,1
554,W2023,Q7 1 GROUP,Dallas,1,,1
554,W2023,Q7 1 GROUP,San Antonio,2,,1
554,W2023,Q7 1 GROUP,Phoenix,3,,1
554,W2023,Q7 1 GROUP,Houston,4,,1
554,W2023,Q8 0 GROUP,London,1,,1
554,W2023,Q8 0 GROUP,Paris,2,,1
554,W2023,Q8 0 GROUP,Berlin,3,,1
554,W2023,Q8 0 GROUP,Rome,4,,1
554,W2023,Q8 0 GROUP,Madrid,5,,1
554,W2023,Q8 0 GROUP,Hamburg,6,,1
554,W2023,Q8 1 GROUP,Vienna,1,,1
554,W2023,Q8 1 GROUP,Warsaw,2,,1
554,W2023,Q8 1 GROUP,Budapest,3,,1
554,W2023,Q8 1 GROUP,Bucharest,4,,1
554,W2023,Q10 0 GROUP,Iowa,1,,1
554,W2023,Q10 0 GROUP,Ohio,2,,1
554,W2023,Q10 0 GROUP,Connecticut,3,,1
554,W2023,Q10 1 GROUP,Virginia,1,,1
554,W2023,Q10 1 GROUP,Alabama,2,,1
554,W2023,Q10 1 GROUP,Nebraska,3,,1
554,W2023,Q10 1 GROUP,Maine,4,,1
554,W2023,Q10 1 GROUP,Delaware,5,,1
554,W2023,Q10 1 GROUP,Utah,6,,1
554,W2023,Q10 1 GROUP,Oregon,7,,1
554,W2023,Q11 0 GROUP,Russia,1,,1
554,W2023,Q11 0 GROUP,United States,2,,1
554,W2023,Q11 0 GROUP,Canada,3,,1
554,W2023,Q11 0 GROUP,Australia,4,,1
554,W2023,Q11 0 GROUP,China,5,,1
554,W2023,Q11 0 GROUP,Kazakhstan,6,,1
554,W2023,Q11 0 GROUP,India,7,,1
554,W2023,Q11 1 GROUP,Brazil,1,,1
554,W2023,Q11 1 GROUP,Sudan,2,,1
554,W2023,Q11 1 GROUP,Argentina,3,,1
554,W2023,Q12 0 GROUP,Nile,1,,1
554,W2023,Q12 0 GROUP,Yellow River,2,,1
554,W2023,Q12 0 GROUP,Mississippi,3,,1
554,W2023,Q12 0 GROUP,Congo,4,,1
554,W2023,Q12 0 GROUP,Amazon,5,,1
554,W2023,Q12 1 GROUP,Ob-Irtysh,1,,1
554,W2023,Q12 1 GROUP,Mekong,2,,1
554,W2023,Q12 1 GROUP,Parana,3,,1
554,W2023,Q12 1 GROUP,Yangtze,4,,1
554,W2023,Q12 1 GROUP,Yenisey-Angara,5,,1
554,W2023,Q13 0 GROUP,Finger nail,1,,1
554,W2023,Q13 0 GROUP,Copper,2,,1
554,W2023,Q13 0 GROUP,Window glass,3,,1
554,W2023,Q13 0 GROUP,Steel,4,,1
554,W2023,Q13 0 GROUP,Titanium,5,,1
554,W2023,Q13 0 GROUP,Diamond,6,,1
554,W2023,Q13 1 GROUP,Topaz,1,,1
554,W2023,Q13 1 GROUP,Quartz,2,,1
554,W2023,Q13 1 GROUP,Platinum,3,,1
554,W2023,Q13 1 GROUP,Graphite,4,,1
554,W2023,Q14 0 GROUP,Power for the states and people,1,,1
554,W2023,Q14 0 GROUP,Freedom of speech and religion,2,,1
554,W2023,Q14 0 GROUP,No unreasonable searches,3,,1
554,W2023,Q14 0 GROUP,Right to bear arms,4,,1
554,W2023,Q14 0 GROUP,No cruel punishment,5,,1
554,W2023,Q14 0 GROUP,Due process,6,,1
554,W2023,Q14 1 GROUP,Right to non-specified rights,1,,1
554,W2023,Q14 1 GROUP,No quartering of soldiers,2,,1
554,W2023,Q14 1 GROUP,Trial by jury,3,,1
554,W2023,Q14 1 GROUP,Civil trial by jury,4,,1
554,W2023,Q6 0 GROUP,Andrew Jackson,1,,1
554,W2023,Q6 0 GROUP,Theodore Roosevelt,2,,1
554,W2023,Q6 0 GROUP,John Adams,3,,1
554,W2023,Q6 0 GROUP,Harry S. Truman,4,,1
554,W2023,Q6 0 GROUP,Benjamin Harrison,5,,1
554,W2023,Q6 0 GROUP,James Carter,6,,1
554,W2023,Q6 0 GROUP,Abraham Lincoln,7,,1
554,W2023,Q6 0 GROUP,Thomas Jefferson,8,,1
554,W2023,Q6 0 GROUP,George W. Bush,9,,1
554,W2023,Q6 0 GROUP,George H.W. Bush,10,,1
554,W2023,Q6 0 GROUP,Franklin D. Roosevelt,11,,1
554,W2023,Q6 0 GROUP,George Washington,12,,1
554,W2023,Q6 0 GROUP,Ronald Reagan,13,,1
554,W2023,Q6 0 GROUP,John F. Kennedy,14,,1
554,W2023,Q6 0 GROUP,Barack Obama,15,,1
554,W2023,Q6 1 GROUP,Grover Cleveland 1,1,,1
554,W2023,Q6 1 GROUP,Richard Nixon,2,,1
554,W2023,Q6 1 GROUP,Chester Arthur,3,,1
554,W2023,Q6 1 GROUP,Calvin Coolidge,4,,1
554,W2023,Q6 1 GROUP,Andrew Johnson,5,,1
554,W2023,Q6 1 GROUP,Dwight Eisenhower,6,,1
554,W2023,Q6 1 GROUP,John Tyler,7,,1
554,W2023,Q6 1 GROUP,Millard Fillmore,8,,1
554,W2023,Q6 1 GROUP,Lyndon B. Johnson,9,,1
554,W2023,Q6 1 GROUP,Grover Cleveland 2,10,,1
554,W2023,Q6 1 GROUP,Warren Harding,11,,1
554,W2023,Q6 1 GROUP,William Howard Taft,12,,1
554,W2023,Q6 1 GROUP,James Garfield,13,,1
554,W2023,Q6 1 GROUP,James Madison,14,,1
554,W2023,Q6 1 GROUP,Ulysses S. Grant,15,,1
554,W2023,Q6 1 GROUP,William McKinley,16,,1
554,W2023,Q6 1 GROUP,Herbert Hoover,17,,1
554,W2023,Q6 1 GROUP,James Monroe,18,,1
554,W2023,Q6 1 GROUP,John Quincy Adams,19,,1
554,W2023,Q6 1 GROUP,Zachary Taylor,20,,1
554,W2023,Q6 1 GROUP,William Henry Harrison,21,,1
554,W2023,Q6 1 GROUP,Rutherford B. Hayes,22,,1
554,W2023,Q6 1 GROUP,Woodrow Wilson,23,,1
554,W2023,Q6 1 GROUP,Martin Van Buren,24,,1
554,W2023,Q6 1 GROUP,Franklin Pierce,25,,1
554,W2023,Q6 1 GROUP,William Clinton,26,,1
554,W2023,Q6 1 GROUP,James Knox Polk,27,,1
554,W2023,Q6 1 GROUP,Gerald Ford,28,,1
554,W2023,Q6 1 GROUP,James Buchanan,29,,1
296,W2023,Q1 0 GROUP,Shanghai,1,,1
296,W2023,Q1 0 GROUP,Mexico City,2,,1
296,W2023,Q1 0 GROUP,New York,3,,1
296,W2023,Q1 0 GROUP,Mumbai,4,,1
296,W2023,Q1 0 GROUP,Tokyo,5,,1
296,W2023,Q1 1 GROUP,Dhaka,1,,1
296,W2023,Q1 1 GROUP,Delhi,2,,1
296,W2023,Q1 1 GROUP,Sao Paulo,3,,1
296,W2023,Q1 1 GROUP,Kolkata,4,,1
296,W2023,Q1 1 GROUP,Buenos Aires,5,,1
296,W2023,Q9 0 GROUP,Russia,1,,1
296,W2023,Q9 0 GROUP,United States,2,,1
296,W2023,Q9 0 GROUP,China,3,,1
296,W2023,Q9 0 GROUP,Brazil,4,,1
296,W2023,Q9 0 GROUP,India,5,,1
296,W2023,Q9 0 GROUP,Japan,6,,1
296,W2023,Q9 0 GROUP,Indonesia,7,,1
296,W2023,Q9 1 GROUP,Bangladesh,1,,1
296,W2023,Q9 1 GROUP,Nigeria,2,,1
296,W2023,Q9 1 GROUP,Pakistan,3,,1
296,W2023,Q7 0 GROUP,New York,1,,1
296,W2023,Q7 0 GROUP,Los Angeles,2,,1
296,W2023,Q7 0 GROUP,Chicago,3,,1
296,W2023,Q7 0 GROUP,Houston,4,,1
296,W2023,Q7 0 GROUP,San Diego,5,,1
296,W2023,Q7 0 GROUP,San Jose,6,,1
296,W2023,Q7 0 GROUP,Philadelphia,7,,1
296,W2023,Q7 1 GROUP,San Antonio,1,,1
296,W2023,Q7 1 GROUP,Phoenix,2,,1
296,W2023,Q7 1 GROUP,Dallas,3,,1
296,W2023,Q8 0 GROUP,Rome,1,,1
296,W2023,Q8 0 GROUP,London,2,,1
296,W2023,Q8 0 GROUP,Paris,3,,1
296,W2023,Q8 0 GROUP,Berlin,4,,1
296,W2023,Q8 0 GROUP,Madrid,5,,1
296,W2023,Q8 0 GROUP,Vienna,6,,1
296,W2023,Q8 0 GROUP,Hamburg,7,,1
296,W2023,Q8 1 GROUP,Budapest,1,,1
296,W2023,Q8 1 GROUP,Warsaw,2,,1
296,W2023,Q8 1 GROUP,Bucharest,3,,1
296,W2023,Q10 0 GROUP,Oregon,1,,1
296,W2023,Q10 0 GROUP,Utah,2,,1
296,W2023,Q10 0 GROUP,Nebraska,3,,1
296,W2023,Q10 0 GROUP,Iowa,4,,1
296,W2023,Q10 0 GROUP,Ohio,5,,1
296,W2023,Q10 0 GROUP,Alabama,6,,1
296,W2023,Q10 0 GROUP,Virginia,7,,1
296,W2023,Q10 0 GROUP,Connecticut,8,,1
296,W2023,Q10 0 GROUP,Delaware,9,,1
296,W2023,Q10 0 GROUP,Maine,10,,1
296,W2023,Q11 0 GROUP,Russia,1,,1
296,W2023,Q11 0 GROUP,United States,2,,1
296,W2023,Q11 0 GROUP,Australia,3,,1
296,W2023,Q11 0 GROUP,China,4,,1
296,W2023,Q11 0 GROUP,Canada,5,,1
296,W2023,Q11 0 GROUP,India,6,,1
296,W2023,Q11 0 GROUP,Brazil,7,,1
296,W2023,Q11 0 GROUP,Argentina,8,,1
296,W2023,Q11 0 GROUP,Kazakhstan,9,,1
296,W2023,Q12 0 GROUP,Amazon,1,,1
296,W2023,Q12 0 GROUP,Nile,2,,1
296,W2023,Q12 0 GROUP,Mississippi,3,,1
296,W2023,Q12 0 GROUP,Congo,4,,1
296,W2023,Q12 0 GROUP,Mekong,5,,1
296,W2023,Q12 1 GROUP,Yenisey-Angara,1,,1
296,W2023,Q12 1 GROUP,Yellow River,2,,1
296,W2023,Q12 1 GROUP,Ob-Irtysh,3,,1
296,W2023,Q12 1 GROUP,Parana,4,,1
296,W2023,Q12 1 GROUP,Yangtze,5,,1
296,W2023,Q13 0 GROUP,Finger nail,1,,1
296,W2023,Q13 0 GROUP,Window glass,2,,1
296,W2023,Q13 0 GROUP,Graphite,3,,1
296,W2023,Q13 0 GROUP,Copper,4,,1
296,W2023,Q13 0 GROUP,Platinum,5,,1
296,W2023,Q13 0 GROUP,Steel,6,,1
296,W2023,Q13 0 GROUP,Titanium,7,,1
296,W2023,Q13 1 GROUP,Diamond,1,,1
296,W2023,Q13 1 GROUP,Topaz,2,,1
296,W2023,Q13 1 GROUP,Quartz,3,,1
296,W2023,Q14 0 GROUP,Freedom of speech and religion,1,,1
296,W2023,Q14 0 GROUP,Right to bear arms,2,,1
296,W2023,Q14 0 GROUP,No quartering of soldiers,3,,1
296,W2023,Q14 0 GROUP,No unreasonable searches,4,,1
296,W2023,Q14 0 GROUP,No cruel punishment,5,,1
296,W2023,Q14 0 GROUP,Trial by jury,6,,1
296,W2023,Q14 0 GROUP,Civil trial by jury,7,,1
296,W2023,Q14 0 GROUP,Due process,8,,1
296,W2023,Q14 0 GROUP,Right to non-specified rights,9,,1
296,W2023,Q14 0 GROUP,Power for the states and people,10,,1
296,W2023,Q6 0 GROUP,George Washington,1,,1
296,W2023,Q6 0 GROUP,John Adams,2,,1
296,W2023,Q6 0 GROUP,Thomas Jefferson,3,,1
296,W2023,Q6 0 GROUP,James Madison,4,,1
296,W2023,Q6 0 GROUP,James Monroe,5,,1
296,W2023,Q6 0 GROUP,John Quincy Adams,6,,1
296,W2023,Q6 0 GROUP,Andrew Jackson,7,,1
296,W2023,Q6 0 GROUP,Abraham Lincoln,8,,1
296,W2023,Q6 0 GROUP,Ulysses S. Grant,9,,1
296,W2023,Q6 0 GROUP,Herbert Hoover,10,,1
296,W2023,Q6 0 GROUP,Theodore Roosevelt,11,,1
296,W2023,Q6 0 GROUP,Woodrow Wilson,12,,1
296,W2023,Q6 0 GROUP,Franklin D. Roosevelt,13,,1
296,W2023,Q6 0 GROUP,Harry S. Truman,14,,1
296,W2023,Q6 0 GROUP,Dwight Eisenhower,15,,1
296,W2023,Q6 0 GROUP,John F. Kennedy,16,,1
296,W2023,Q6 0 GROUP,Ronald Reagan,17,,1
296,W2023,Q6 0 GROUP,Richard Nixon,18,,1
296,W2023,Q6 0 GROUP,George H.W. Bush,19,,1
296,W2023,Q6 0 GROUP,William Clinton,20,,1
296,W2023,Q6 0 GROUP,George W. Bush,21,,1
296,W2023,Q6 0 GROUP,Barack Obama,22,,1
296,W2023,Q6 1 GROUP,Andrew Johnson,1,,1
296,W2023,Q6 1 GROUP,Grover Cleveland 2,2,,1
296,W2023,Q6 1 GROUP,James Knox Polk,3,,1
296,W2023,Q6 1 GROUP,Rutherford B. Hayes,4,,1
296,W2023,Q6 1 GROUP,Warren Harding,5,,1
296,W2023,Q6 1 GROUP,Zachary Taylor,6,,1
296,W2023,Q6 1 GROUP,Franklin Pierce,7,,1
296,W2023,Q6 1 GROUP,William McKinley,8,,1
296,W2023,Q6 1 GROUP,John Tyler,9,,1
296,W2023,Q6 1 GROUP,William Howard Taft,10,,1
296,W2023,Q6 1 GROUP,James Carter,11,,1
296,W2023,Q6 1 GROUP,William Henry Harrison,12,,1
296,W2023,Q6 1 GROUP,Lyndon B. Johnson,13,,1
296,W2023,Q6 1 GROUP,Chester Arthur,14,,1
296,W2023,Q6 1 GROUP,Calvin Coolidge,15,,1
296,W2023,Q6 1 GROUP,Martin Van Buren,16,,1
296,W2023,Q6 1 GROUP,Grover Cleveland 1,17,,1
296,W2023,Q6 1 GROUP,James Buchanan,18,,1
296,W2023,Q6 1 GROUP,James Garfield,19,,1
296,W2023,Q6 1 GROUP,Gerald Ford,20,,1
296,W2023,Q6 1 GROUP,Millard Fillmore,21,,1
296,W2023,Q6 1 GROUP,Benjamin Harrison,22,,1
30,W2023,Q1 0 GROUP,Delhi,1,,1
30,W2023,Q1 0 GROUP,New York,2,,1
30,W2023,Q1 0 GROUP,Tokyo,3,,1
30,W2023,Q1 0 GROUP,Mexico City,4,,1
30,W2023,Q1 1 GROUP,Shanghai,1,,1
30,W2023,Q1 1 GROUP,Dhaka,2,,1
30,W2023,Q1 1 GROUP,Sao Paulo,3,,1
30,W2023,Q1 1 GROUP,Kolkata,4,,1
30,W2023,Q1 1 GROUP,Buenos Aires,5,,1
30,W2023,Q1 1 GROUP,Mumbai,6,,1
30,W2023,Q9 0 GROUP,China,1,,1
30,W2023,Q9 0 GROUP,India,2,,1
30,W2023,Q9 0 GROUP,Brazil,3,,1
30,W2023,Q9 0 GROUP,United States,4,,1
30,W2023,Q9 0 GROUP,Indonesia,5,,1
30,W2023,Q9 0 GROUP,Japan,6,,1
30,W2023,Q9 1 GROUP,Nigeria,1,,1
30,W2023,Q9 1 GROUP,Pakistan,2,,1
30,W2023,Q9 1 GROUP,Russia,3,,1
30,W2023,Q9 1 GROUP,Bangladesh,4,,1
30,W2023,Q7 0 GROUP,New York,1,,1
30,W2023,Q7 0 GROUP,Los Angeles,2,,1
30,W2023,Q7 0 GROUP,Chicago,3,,1
30,W2023,Q7 0 GROUP,Phoenix,4,,1
30,W2023,Q7 0 GROUP,San Jose,5,,1
30,W2023,Q7 1 GROUP,Houston,1,,1
30,W2023,Q7 1 GROUP,San Antonio,2,,1
30,W2023,Q7 1 GROUP,Dallas,3,,1
30,W2023,Q7 1 GROUP,San Diego,4,,1
30,W2023,Q7 1 GROUP,Philadelphia,5,,1
30,W2023,Q8 0 GROUP,London,1,,1
30,W2023,Q8 0 GROUP,Paris,2,,1
30,W2023,Q8 0 GROUP,Rome,3,,1
30,W2023,Q8 0 GROUP,Madrid,4,,1
30,W2023,Q8 0 GROUP,Budapest,5,,1
30,W2023,Q8 0 GROUP,Warsaw,6,,1
30,W2023,Q8 0 GROUP,Hamburg,7,,1
30,W2023,Q8 1 GROUP,Berlin,1,,1
30,W2023,Q8 1 GROUP,Bucharest,2,,1
30,W2023,Q8 1 GROUP,Vienna,3,,1
30,W2023,Q10 0 GROUP,Oregon,1,,1
30,W2023,Q10 0 GROUP,Utah,2,,1
30,W2023,Q10 0 GROUP,Nebraska,3,,1
30,W2023,Q10 0 GROUP,Alabama,4,,1
30,W2023,Q10 0 GROUP,Ohio,5,,1
30,W2023,Q10 0 GROUP,Virginia,6,,1
30,W2023,Q10 0 GROUP,Maine,7,,1
30,W2023,Q10 1 GROUP,Connecticut,1,,1
30,W2023,Q10 1 GROUP,Delaware,2,,1
30,W2023,Q10 1 GROUP,Iowa,3,,1
30,W2023,Q11 0 GROUP,Russia,1,,1
30,W2023,Q11 0 GROUP,Canada,2,,1
30,W2023,Q11 0 GROUP,China,3,,1
30,W2023,Q11 0 GROUP,United States,4,,1
30,W2023,Q11 0 GROUP,Australia,5,,1
30,W2023,Q11 0 GROUP,India,6,,1
30,W2023,Q11 0 GROUP,Brazil,7,,1
30,W2023,Q11 0 GROUP,Argentina,8,,1
30,W2023,Q11 0 GROUP,Sudan,9,,1
30,W2023,Q11 0 GROUP,Kazakhstan,10,,1
30,W2023,Q12 0 GROUP,Nile,1,,1
30,W2023,Q12 0 GROUP,Amazon,2,,1
30,W2023,Q12 0 GROUP,Yangtze,3,,1
30,W2023,Q12 0 GROUP,Mississippi,4,,1
30,W2023,Q12 1 GROUP,Yenisey-Angara,1,,1
30,W2023,Q12 1 GROUP,Ob-Irtysh,2,,1
30,W2023,Q12 1 GROUP,Mekong,3,,1
30,W2023,Q12 1 GROUP,Parana,4,,1
30,W2023,Q12 1 GROUP,Congo,5,,1
30,W2023,Q12 1 GROUP,Yellow River,6,,1
30,W2023,Q13 0 GROUP,Diamond,1,,1
30,W2023,Q13 0 GROUP,Steel,2,,1
30,W2023,Q13 0 GROUP,Copper,3,,1
30,W2023,Q13 0 GROUP,Quartz,4,,1
30,W2023,Q13 0 GROUP,Window glass,5,,1
30,W2023,Q13 0 GROUP,Finger nail,6,,1
30,W2023,Q13 1 GROUP,Graphite,1,,1
30,W2023,Q13 1 GROUP,Topaz,2,,1
30,W2023,Q13 1 GROUP,Platinum,3,,1
30,W2023,Q13 1 GROUP,Titanium,4,,1
30,W2023,Q14 0 GROUP,Freedom of speech and religion,1,,1
30,W2023,Q14 0 GROUP,Right to bear arms,2,,1
30,W2023,Q14 0 GROUP,No quartering of soldiers,3,,1
30,W2023,Q14 0 GROUP,No unreasonable searches,4,,1
30,W2023,Q14 0 GROUP,Right to non-specified rights,5,,1
30,W2023,Q14 1 GROUP,Due process,1,,1
30,W2023,Q14 1 GROUP,Trial by jury,2,,1
30,W2023,Q14 1 GROUP,Civil trial by jury,3,,1
30,W2023,Q14 1 GROUP,Power for the states and people,4,,1
30,W2023,Q14 1 GROUP,No cruel punishment,5,,1
30,W2023,Q6 0 GROUP,George Washington,1,,1
30,W2023,Q6 0 GROUP,John Adams,2,,1
30,W2023,Q6 0 GROUP,Thomas Jefferson,3,,1
30,W2023,Q6 0 GROUP,John Quincy Adams,4,,1
30,W2023,Q6 0 GROUP,James Madison,5,,1
30,W2023,Q6 0 GROUP,Abraham Lincoln,6,,1
30,W2023,Q6 0 GROUP,Andrew Jackson,7,,1
30,W2023,Q6 0 GROUP,Lyndon B. Johnson,8,,1
30,W2023,Q6 0 GROUP,Richard Nixon,9,,1
30,W2023,Q6 0 GROUP,John F. Kennedy,10,,1
30,W2023,Q6 0 GROUP,Ronald Reagan,11,,1
30,W2023,Q6 0 GROUP,George H.W. Bush,12,,1
30,W2023,Q6 0 GROUP,William Clinton,13,,1
30,W2023,Q6 0 GROUP,George W. Bush,14,,1
30,W2023,Q6 0 GROUP,Barack Obama,15,,1
30,W2023,Q6 1 GROUP,Woodrow Wilson,1,,1
30,W2023,Q6 1 GROUP,Franklin D. Roosevelt,2,,1
30,W2023,Q6 1 GROUP,Grover Cleveland 2,3,,1
30,W2023,Q6 1 GROUP,Grover Cleveland 1,4,,1
30,W2023,Q6 1 GROUP,James Carter,5,,1
30,W2023,Q6 1 GROUP,Dwight Eisenhower,6,,1
30,W2023,Q6 1 GROUP,James Buchanan,7,,1
30,W2023,Q6 1 GROUP,Andrew Johnson,8,,1
30,W2023,Q6 1 GROUP,Ulysses S. Grant,9,,1
30,W2023,Q6 1 GROUP,Theodore Roosevelt,10,,1
30,W2023,Q6 1 GROUP,William Howard Taft,11,,1
30,W2023,Q6 1 GROUP,James Knox Polk,12,,1
30,W2023,Q6 1 GROUP,Rutherford B. Hayes,13,,1
30,W2023,Q6 1 GROUP,Martin Van Buren,14,,1
30,W2023,Q6 1 GROUP,Franklin Pierce,15,,1
30,W2023,Q6 1 GROUP,Harry S. Truman,16,,1
30,W2023,Q6 1 GROUP,Warren Harding,17,,1
30,W2023,Q6 1 GROUP,Chester Arthur,18,,1
30,W2023,Q6 1 GROUP,James Garfield,19,,1
30,W2023,Q6 1 GROUP,Herbert Hoover,20,,1
30,W2023,Q6 1 GROUP,Gerald Ford,21,,1
30,W2023,Q6 1 GROUP,John Tyler,22,,1
30,W2023,Q6 1 GROUP,Zachary Taylor,23,,1
30,W2023,Q6 1 GROUP,Millard Fillmore,24,,1
30,W2023,Q6 1 GROUP,William McKinley,25,,1
30,W2023,Q6 1 GROUP,James Monroe,26,,1
30,W2023,Q6 1 GROUP,William Henry Harrison,27,,1
30,W2023,Q6 1 GROUP,Calvin Coolidge,28,,1
30,W2023,Q6 1 GROUP,Benjamin Harrison,29,,1
392,W2023,Q1 0 GROUP,Tokyo,1,,1
392,W2023,Q1 0 GROUP,New York,2,,1
392,W2023,Q1 0 GROUP,Buenos Aires,3,,1
392,W2023,Q1 1 GROUP,Mumbai,1,,1
392,W2023,Q1 1 GROUP,Shanghai,2,,1
392,W2023,Q1 1 GROUP,Dhaka,3,,1
392,W2023,Q1 1 GROUP,Delhi,4,,1
392,W2023,Q1 1 GROUP,Kolkata,5,,1
392,W2023,Q1 1 GROUP,Mexico City,6,,1
392,W2023,Q1 1 GROUP,Sao Paulo,7,,1
392,W2023,Q9 0 GROUP,China,1,,1
392,W2023,Q9 0 GROUP,United States,2,,1
392,W2023,Q9 0 GROUP,Japan,3,,1
392,W2023,Q9 1 GROUP,India,1,,1
392,W2023,Q9 1 GROUP,Brazil,2,,1
392,W2023,Q9 1 GROUP,Russia,3,,1
392,W2023,Q9 1 GROUP,Nigeria,4,,1
392,W2023,Q9 1 GROUP,Pakistan,5,,1
392,W2023,Q9 1 GROUP,Indonesia,6,,1
392,W2023,Q9 1 GROUP,Bangladesh,7,,1
392,W2023,Q7 0 GROUP,Los Angeles,1,,1
392,W2023,Q7 0 GROUP,New York,2,,1
392,W2023,Q7 0 GROUP,Chicago,3,,1
392,W2023,Q7 0 GROUP,Dallas,4,,1
392,W2023,Q7 0 GROUP,Houston,5,,1
392,W2023,Q7 1 GROUP,Philadelphia,1,,1
392,W2023,Q7 1 GROUP,San Diego,2,,1
392,W2023,Q7 1 GROUP,Phoenix,3,,1
392,W2023,Q7 1 GROUP,San Antonio,4,,1
392,W2023,Q7 1 GROUP,San Jose,5,,1
392,W2023,Q8 0 GROUP,London,1,,1
392,W2023,Q8 0 GROUP,Paris,2,,1
392,W2023,Q8 0 GROUP,Rome,3,,1
392,W2023,Q8 0 GROUP,Berlin,4,,1
392,W2023,Q8 0 GROUP,Vienna,5,,1
392,W2023,Q8 0 GROUP,Warsaw,6,,1
392,W2023,Q8 1 GROUP,Hamburg,1,,1
392,W2023,Q8 1 GROUP,Bucharest,2,,1
392,W2023,Q8 1 GROUP,Madrid,3,,1
392,W2023,Q8 1 GROUP,Budapest,4,,1
392,W2023,Q10 0 GROUP,Oregon,1,,1
392,W2023,Q10 0 GROUP,Utah,2,,1
392,W2023,Q10 0 GROUP,Nebraska,3,,1
392,W2023,Q10 0 GROUP,Delaware,4,,1
392,W2023,Q10 0 GROUP,Alabama,5,,1
392,W2023,Q10 1 GROUP,Maine,1,,1
392,W2023,Q10 1 GROUP,Virginia,2,,1
392,W2023,Q10 1 GROUP,Connecticut,3,,1
