participant,problemSize,problem,step,point
6,30,2,18,13
6,30,2,19,8
6,30,2,20,2
6,30,2,21,5
6,30,2,22,9
6,30,2,23,7
6,30,2,24,12
6,30,2,25,22
6,30,2,26,4
6,30,2,27,25
6,30,2,28,30
6,30,2,29,19
6,30,2,30,28
6,30,3,1,8
6,30,3,2,18
6,30,3,3,23
6,30,3,4,25
6,30,3,5,26
6,30,3,6,17
6,30,3,7,9
6,30,3,8,19
6,30,3,9,7
6,30,3,10,14
6,30,3,11,20
6,30,3,12,28
6,30,3,13,15
6,30,3,14,13
6,30,3,15,30
6,30,3,16,12
6,30,3,17,24
6,30,3,18,4
6,30,3,19,1
6,30,3,20,11
6,30,3,21,22
6,30,3,22,10
6,30,3,23,3
6,30,3,24,21
6,30,3,25,5
6,30,3,26,16
6,30,3,27,29
6,30,3,28,2
6,30,3,29,27
6,30,3,30,6
6,30,4,1,7
6,30,4,2,24
6,30,4,3,18
6,30,4,4,15
6,30,4,5,29
6,30,4,6,28
6,30,4,7,10
6,30,4,8,20
6,30,4,9,30
6,30,4,10,11
6,30,4,11,12
6,30,4,12,3
6,30,4,13,16
6,30,4,14,2
6,30,4,15,27
6,30,4,16,17
6,30,4,17,9
6,30,4,18,19
6,30,4,19,25
6,30,4,20,6
6,30,4,21,22
6,30,4,22,23
6,30,4,23,5
6,30,4,24,1
6,30,4,25,4
6,30,4,26,8
6,30,4,27,14
6,30,4,28,26
6,30,4,29,13
6,30,4,30,21
6,30,5,1,25
6,30,5,2,26
6,30,5,3,3
6,30,5,4,23
6,30,5,5,13
6,30,5,6,22
6,30,5,7,2
6,30,5,8,17
6,30,5,9,14
6,30,5,10,30
6,30,5,11,10
6,30,5,12,11
6,30,5,13,18
6,30,5,14,15
6,30,5,15,21
6,30,5,16,16
6,30,5,17,19
6,30,5,18,6
6,30,5,19,4
6,30,5,20,1
6,30,5,21,24
6,30,5,22,9
6,30,5,23,8
6,30,5,24,7
6,30,5,25,12
6,30,5,26,29
6,30,5,27,27
6,30,5,28,5
6,30,5,29,20
6,30,5,30,28
6,30,6,1,19
6,30,6,2,21
6,30,6,3,15
6,30,6,4,9
6,30,6,5,12
6,30,6,6,24
6,30,6,7,26
6,30,6,8,1
6,30,6,9,7
6,30,6,10,3
6,30,6,11,29
6,30,6,12,2
6,30,6,13,6
6,30,6,14,5
6,30,6,15,23
6,30,6,16,25
6,30,6,17,14
6,30,6,18,4
6,30,6,19,13
6,30,6,20,11
6,30,6,21,22
6,30,6,22,8
6,30,6,23,16
6,30,6,24,20
6,30,6,25,17
6,30,6,26,27
6,30,6,27,30
6,30,6,28,10
6,30,6,29,18
6,30,6,30,28
6,30,7,1,2
6,30,7,2,9
6,30,7,3,25
6,30,7,4,10
6,30,7,5,30
6,30,7,6,18
6,30,7,7,8
6,30,7,8,27
6,30,7,9,23
6,30,7,10,20
6,30,7,11,7
6,30,7,12,22
6,30,7,13,14
6,30,7,14,24
6,30,7,15,6
6,30,7,16,13
6,30,7,17,16
6,30,7,18,19
6,30,7,19,3
6,30,7,20,26
6,30,7,21,1
6,30,7,22,4
6,30,7,23,11
6,30,7,24,29
6,30,7,25,5
6,30,7,26,12
6,30,7,27,15
6,30,7,28,21
6,30,7,29,17
6,30,7,30,28
6,30,8,1,19
6,30,8,2,10
6,30,8,3,9
6,30,8,4,6
6,30,8,5,14
6,30,8,6,4
6,30,8,7,12
6,30,8,8,17
6,30,8,9,25
6,30,8,10,15
6,30,8,11,29
6,30,8,12,24
6,30,8,13,7
6,30,8,14,8
6,30,8,15,28
6,30,8,16,20
6,30,8,17,1
6,30,8,18,30
6,30,8,19,21
6,30,8,20,3
6,30,8,21,22
6,30,8,22,27
6,30,8,23,23
6,30,8,24,2
6,30,8,25,13
6,30,8,26,16
6,30,8,27,5
6,30,8,28,26
6,30,8,29,18
6,30,8,30,11
6,30,9,1,21
6,30,9,2,1
6,30,9,3,12
6,30,9,4,19
6,30,9,5,25
6,30,9,6,29
6,30,9,7,27
6,30,9,8,6
6,30,9,9,23
6,30,9,10,9
6,30,9,11,3
6,30,9,12,4
6,30,9,13,8
6,30,9,14,13
6,30,9,15,2
6,30,9,16,10
6,30,9,17,15
6,30,9,18,20
6,30,9,19,16
6,30,9,20,26
6,30,9,21,30
6,30,9,22,5
6,30,9,23,7
6,30,9,24,24
6,30,9,25,22
6,30,9,26,17
6,30,9,27,11
6,30,9,28,18
6,30,9,29,14
6,30,9,30,28
7,30,1,1,28
7,30,1,2,13
7,30,1,3,18
7,30,1,4,15
7,30,1,5,27
7,30,1,6,19
7,30,1,7,25
7,30,1,8,30
7,30,1,9,10
7,30,1,10,23
7,30,1,11,6
7,30,1,12,20
7,30,1,13,26
7,30,1,14,17
7,30,1,15,7
7,30,1,16,5
7,30,1,17,9
7,30,1,18,3
7,30,1,19,21
7,30,1,20,29
7,30,1,21,14
7,30,1,22,24
7,30,1,23,8
7,30,1,24,4
7,30,1,25,12
7,30,1,26,1
7,30,1,27,11
7,30,1,28,2
7,30,1,29,16
7,30,1,30,22
7,30,2,1,25
7,30,2,2,30
7,30,2,3,4
7,30,2,4,19
7,30,2,5,22
7,30,2,6,12
7,30,2,7,7
7,30,2,8,2
7,30,2,9,9
7,30,2,10,5
7,30,2,11,8
7,30,2,12,13
7,30,2,13,29
7,30,2,14,24
7,30,2,15,3
7,30,2,16,6
7,30,2,17,28
7,30,2,18,26
7,30,2,19,11
7,30,2,20,21
7,30,2,21,14
7,30,2,22,27
7,30,2,23,17
7,30,2,24,16
7,30,2,25,15
7,30,2,26,23
7,30,2,27,1
7,30,2,28,10
7,30,2,29,20
7,30,2,30,18
7,30,3,1,21
7,30,3,2,3
7,30,3,3,27
7,30,3,4,2
7,30,3,5,29
7,30,3,6,16
7,30,3,7,5
7,30,3,8,9
7,30,3,9,19
7,30,3,10,17
7,30,3,11,26
7,30,3,12,23
7,30,3,13,25
7,30,3,14,7
7,30,3,15,14
7,30,3,16,20
7,30,3,17,15
7,30,3,18,28
7,30,3,19,13
7,30,3,20,30
7,30,3,21,12
7,30,3,22,24
7,30,3,23,18
7,30,3,24,8
7,30,3,25,4
7,30,3,26,1
7,30,3,27,11
7,30,3,28,22
7,30,3,29,6
7,30,3,30,10
7,30,4,1,21
7,30,4,2,13
7,30,4,3,26
7,30,4,4,14
7,30,4,5,8
7,30,4,6,4
7,30,4,7,1
7,30,4,8,5
7,30,4,9,23
7,30,4,10,18
7,30,4,11,15
7,30,4,12,27
7,30,4,13,22
7,30,4,14,6
7,30,4,15,25
7,30,4,16,19
7,30,4,17,9
7,30,4,18,17
7,30,4,19,29
7,30,4,20,28
7,30,4,21,2
7,30,4,22,16
7,30,4,23,3
7,30,4,24,11
7,30,4,25,12
7,30,4,26,30
7,30,4,27,10
7,30,4,28,20
7,30,4,29,24
7,30,4,30,7
7,30,5,1,23
7,30,5,2,13
7,30,5,3,22
7,30,5,4,2
7,30,5,5,17
7,30,5,6,14
7,30,5,7,30
7,30,5,8,10
7,30,5,9,15
7,30,5,10,18
7,30,5,11,11
7,30,5,12,19
7,30,5,13,9
7,30,5,14,16
7,30,5,15,21
7,30,5,16,6
7,30,5,17,4
7,30,5,18,1
7,30,5,19,8
7,30,5,20,24
7,30,5,21,12
7,30,5,22,27
7,30,5,23,5
7,30,5,24,20
7,30,5,25,29
7,30,5,26,7
7,30,5,27,26
7,30,5,28,28
7,30,5,29,25
7,30,5,30,3
7,30,6,1,30
7,30,6,2,10
7,30,6,3,20
7,30,6,4,16
7,30,6,5,8
7,30,6,6,22
7,30,6,7,13
7,30,6,8,4
7,30,6,9,14
7,30,6,10,11
7,30,6,11,25
7,30,6,12,23
7,30,6,13,5
7,30,6,14,6
7,30,6,15,3
7,30,6,16,29
7,30,6,17,7
7,30,6,18,1
7,30,6,19,24
7,30,6,20,26
7,30,6,21,12
7,30,6,22,9
7,30,6,23,2
7,30,6,24,15
7,30,6,25,21
7,30,6,26,19
7,30,6,27,28
7,30,6,28,18
7,30,6,29,27
7,30,6,30,17
7,30,7,1,5
7,30,7,2,29
7,30,7,3,9
7,30,7,4,25
7,30,7,5,10
7,30,7,6,11
7,30,7,7,30
7,30,7,8,4
7,30,7,9,18
7,30,7,10,8
7,30,7,11,23
7,30,7,12,27
7,30,7,13,20
7,30,7,14,7
7,30,7,15,24
7,30,7,16,14
7,30,7,17,22
7,30,7,18,6
7,30,7,19,26
7,30,7,20,1
7,30,7,21,3
7,30,7,22,13
7,30,7,23,16
7,30,7,24,19
7,30,7,25,17
7,30,7,26,21
7,30,7,27,15
7,30,7,28,12
7,30,7,29,28
7,30,7,30,2
7,30,8,1,18
7,30,8,2,26
7,30,8,3,27
7,30,8,4,5
7,30,8,5,16
7,30,8,6,13
7,30,8,7,2
7,30,8,8,20
7,30,8,9,28
7,30,8,10,8
7,30,8,11,7
7,30,8,12,24
7,30,8,13,29
7,30,8,14,15
7,30,8,15,25
7,30,8,16,17
7,30,8,17,6
7,30,8,18,14
7,30,8,19,9
7,30,8,20,10
7,30,8,21,19
7,30,8,22,4
7,30,8,23,12
7,30,8,24,1
7,30,8,25,30
7,30,8,26,23
7,30,8,27,21
7,30,8,28,3
7,30,8,29,22
7,30,8,30,11
7,30,9,1,11
7,30,9,2,17
7,30,9,3,22
7,30,9,4,24
7,30,9,5,7
7,30,9,6,5
7,30,9,7,30
7,30,9,8,26
7,30,9,9,16
7,30,9,10,20
7,30,9,11,15
7,30,9,12,10
7,30,9,13,2
7,30,9,14,13
7,30,9,15,8
7,30,9,16,4
7,30,9,17,3
7,30,9,18,9
7,30,9,19,23
7,30,9,20,6
7,30,9,21,27
7,30,9,22,29
7,30,9,23,25
7,30,9,24,19
7,30,9,25,12
7,30,9,26,1
7,30,9,27,21
7,30,9,28,28
7,30,9,29,14
7,30,9,30,18
8,30,1,1,1
8,30,1,2,12
8,30,1,3,4
8,30,1,4,8
8,30,1,5,24
8,30,1,6,7
8,30,1,7,17
8,30,1,8,26
8,30,1,9,20
8,30,1,10,6
8,30,1,11,27
8,30,1,12,15
8,30,1,13,13
8,30,1,14,18
8,30,1,15,19
8,30,1,16,25
8,30,1,17,30
8,30,1,18,10
8,30,1,19,22
8,30,1,20,29
8,30,1,21,23
8,30,1,22,21
8,30,1,23,3
8,30,1,24,9
8,30,1,25,5
8,30,1,26,14
8,30,1,27,11
8,30,1,28,16
8,30,1,29,28
8,30,1,30,2
8,30,2,1,7
8,30,2,2,2
8,30,2,3,9
8,30,2,4,5
8,30,2,5,8
8,30,2,6,24
8,30,2,7,29
8,30,2,8,13
8,30,2,9,17
8,30,2,10,16
8,30,2,11,23
8,30,2,12,15
8,30,2,13,27
8,30,2,14,14
8,30,2,15,10
8,30,2,16,1
8,30,2,17,18
8,30,2,18,20
8,30,2,19,21
8,30,2,20,3
8,30,2,21,6
8,30,2,22,26
8,30,2,23,11
8,30,2,24,28
8,30,2,25,25
8,30,2,26,30
8,30,2,27,4
8,30,2,28,19
8,30,2,29,22
8,30,2,30,12
8,30,3,1,15
8,30,3,2,13
8,30,3,3,1
8,30,3,4,11
8,30,3,5,4
8,30,3,6,8
8,30,3,7,18
8,30,3,8,24
8,30,3,9,12
8,30,3,10,30
8,30,3,11,20
8,30,3,12,14
8,30,3,13,25
8,30,3,14,26
8,30,3,15,16
8,30,3,16,3
8,30,3,17,27
8,30,3,18,29
8,30,3,19,2
8,30,3,20,23
8,30,3,21,6
8,30,3,22,22
8,30,3,23,10
8,30,3,24,21
8,30,3,25,5
8,30,3,26,9
8,30,3,27,19
8,30,3,28,17
8,30,3,29,7
8,30,3,30,28
8,30,4,1,4
8,30,4,2,21
8,30,4,3,13
8,30,4,4,7
8,30,4,5,24
8,30,4,6,20
8,30,4,7,10
8,30,4,8,28
8,30,4,9,2
8,30,4,10,12
8,30,4,11,30
8,30,4,12,11
8,30,4,13,3
8,30,4,14,16
8,30,4,15,29
8,30,4,16,9
8,30,4,17,19
8,30,4,18,17
8,30,4,19,27
8,30,4,20,15
8,30,4,21,22
8,30,4,22,25
8,30,4,23,6
8,30,4,24,23
8,30,4,25,18
8,30,4,26,26
8,30,4,27,14
8,30,4,28,8
8,30,4,29,5
8,30,4,30,1
8,30,5,1,19
8,30,5,2,11
8,30,5,3,18
8,30,5,4,15
8,30,5,5,10
8,30,5,6,30
8,30,5,7,14
8,30,5,8,17
8,30,5,9,2
8,30,5,10,22
8,30,5,11,13
8,30,5,12,23
8,30,5,13,3
8,30,5,14,28
8,30,5,15,25
8,30,5,16,26
8,30,5,17,7
8,30,5,18,12
8,30,5,19,8
8,30,5,20,9
8,30,5,21,6
8,30,5,22,29
8,30,5,23,27
8,30,5,24,20
8,30,5,25,5
8,30,5,26,24
8,30,5,27,1
8,30,5,28,4
8,30,5,29,16
8,30,5,30,21
8,30,6,1,18
8,30,6,2,28
8,30,6,3,19
8,30,6,4,21
8,30,6,5,15
8,30,6,6,2
8,30,6,7,29
8,30,6,8,3
8,30,6,9,9
8,30,6,10,12
8,30,6,11,26
8,30,6,12,24
8,30,6,13,1
8,30,6,14,7
8,30,6,15,5
8,30,6,16,23
8,30,6,17,25
8,30,6,18,14
8,30,6,19,4
8,30,6,20,13
8,30,6,21,16
8,30,6,22,8
8,30,6,23,20
8,30,6,24,10
8,30,6,25,30
8,30,6,26,17
8,30,6,27,22
8,30,6,28,11
8,30,6,29,6
8,30,6,30,27
8,30,7,1,26
8,30,7,2,11
8,30,7,3,4
8,30,7,4,6
8,30,7,5,13
8,30,7,6,3
8,30,7,7,12
8,30,7,8,15
8,30,7,9,2
8,30,7,10,28
8,30,7,11,21
8,30,7,12,19
8,30,7,13,17
8,30,7,14,16
8,30,7,15,24
8,30,7,16,14
8,30,7,17,22
8,30,7,18,7
8,30,7,19,20
8,30,7,20,18
8,30,7,21,27
8,30,7,22,23
8,30,7,23,8
8,30,7,24,30
8,30,7,25,10
8,30,7,26,25
8,30,7,27,9
8,30,7,28,29
8,30,7,29,5
8,30,7,30,1
8,30,8,1,18
8,30,8,2,11
8,30,8,3,19
8,30,8,4,10
8,30,8,5,9
8,30,8,6,6
8,30,8,7,14
8,30,8,8,4
8,30,8,9,12
8,30,8,10,22
8,30,8,11,3
8,30,8,12,26
8,30,8,13,27
8,30,8,14,5
8,30,8,15,16
8,30,8,16,13
8,30,8,17,2
8,30,8,18,23
8,30,8,19,21
8,30,8,20,30
8,30,8,21,20
8,30,8,22,1
8,30,8,23,28
8,30,8,24,8
8,30,8,25,7
8,30,8,26,24
8,30,8,27,29
8,30,8,28,15
8,30,8,29,25
8,30,8,30,17
8,30,9,1,28
8,30,9,2,21
8,30,9,3,22
8,30,9,4,24
8,30,9,5,7
8,30,9,6,5
8,30,9,7,30
8,30,9,8,26
8,30,9,9,16
8,30,9,10,20
8,30,9,11,15
8,30,9,12,2
8,30,9,13,13
8,30,9,14,8
8,30,9,15,4
8,30,9,16,3
8,30,9,17,10
8,30,9,18,9
8,30,9,19,23
8,30,9,20,6
8,30,9,21,1
8,30,9,22,27
8,30,9,23,29
8,30,9,24,25
8,30,9,25,12
8,30,9,26,19
8,30,9,27,14
8,30,9,28,18
8,30,9,29,11
8,30,9,30,17
9,30,1,1,8
9,30,1,2,4
9,30,1,3,14
9,30,1,4,12
9,30,1,5,1
9,30,1,6,11
9,30,1,7,16
9,30,1,8,2
9,30,1,9,28
9,30,1,10,22
9,30,1,11,29
9,30,1,12,5
9,30,1,13,9
9,30,1,14,3
9,30,1,15,21
9,30,1,16,23
9,30,1,17,10
9,30,1,18,30
9,30,1,19,19
9,30,1,20,25
9,30,1,21,18
9,30,1,22,13
9,30,1,23,15
9,30,1,24,27
9,30,1,25,6
9,30,1,26,20
9,30,1,27,26
9,30,1,28,17
9,30,1,29,7
9,30,1,30,24
9,30,2,1,17
9,30,2,2,16
9,30,2,3,27
9,30,2,4,14
9,30,2,5,15
9,30,2,6,23
9,30,2,7,10
9,30,2,8,1
9,30,2,9,18
9,30,2,10,20
9,30,2,11,21
9,30,2,12,3
9,30,2,13,6
9,30,2,14,26
9,30,2,15,11
9,30,2,16,28
9,30,2,17,25
9,30,2,18,30
9,30,2,19,4
9,30,2,20,19
9,30,2,21,22
9,30,2,22,12
9,30,2,23,7
9,30,2,24,2
9,30,2,25,9
9,30,2,26,5
9,30,2,27,8
9,30,2,28,24
9,30,2,29,29
9,30,2,30,13
9,30,3,1,13
9,30,3,2,28
9,30,3,3,15
9,30,3,4,20
9,30,3,5,30
9,30,3,6,12
9,30,3,7,24
9,30,3,8,18
9,30,3,9,14
9,30,3,10,7
9,30,3,11,25
9,30,3,12,23
9,30,3,13,26
9,30,3,14,17
9,30,3,15,19
9,30,3,16,9
9,30,3,17,5
9,30,3,18,21
9,30,3,19,3
9,30,3,20,16
9,30,3,21,29
9,30,3,22,2
9,30,3,23,27
9,30,3,24,10
9,30,3,25,6
9,30,3,26,22
9,30,3,27,11
9,30,3,28,8
9,30,3,29,4
9,30,3,30,1
9,30,4,1,11
9,30,4,2,30
9,30,4,3,10
9,30,4,4,20
9,30,4,5,21
9,30,4,6,7
9,30,4,7,13
9,30,4,8,24
9,30,4,9,26
9,30,4,10,14
9,30,4,11,8
9,30,4,12,4
9,30,4,13,1
9,30,4,14,5
9,30,4,15,18
9,30,4,16,15
9,30,4,17,23
9,30,4,18,6
9,30,4,19,25
9,30,4,20,19
9,30,4,21,9
9,30,4,22,17
9,30,4,23,22
9,30,4,24,27
9,30,4,25,29
9,30,4,26,16
9,30,4,27,3
9,30,4,28,2
9,30,4,29,28
9,30,4,30,12
9,30,5,1,15
9,30,5,2,21
9,30,5,3,16
9,30,5,4,6
9,30,5,5,4
9,30,5,6,1
9,30,5,7,24
9,30,5,8,5
9,30,5,9,27
9,30,5,10,20
9,30,5,11,29
9,30,5,12,12
9,30,5,13,8
9,30,5,14,9
9,30,5,15,19
9,30,5,16,11
9,30,5,17,7
9,30,5,18,26
9,30,5,19,28
9,30,5,20,25
9,30,5,21,14
9,30,5,22,3
9,30,5,23,23
9,30,5,24,13
9,30,5,25,22
9,30,5,26,2
9,30,5,27,17
9,30,5,28,30
9,30,5,29,10
9,30,5,30,18
9,30,6,1,30
9,30,6,2,10
9,30,6,3,20
9,30,6,4,16
9,30,6,5,8
9,30,6,6,22
9,30,6,7,13
9,30,6,8,11
9,30,6,9,4
9,30,6,10,14
9,30,6,11,25
9,30,6,12,23
9,30,6,13,5
9,30,6,14,6
9,30,6,15,2
9,30,6,16,29
9,30,6,17,3
9,30,6,18,7
9,30,6,19,26
9,30,6,20,24
9,30,6,21,1
9,30,6,22,12
9,30,6,23,9
9,30,6,24,21
9,30,6,25,19
9,30,6,26,15
9,30,6,27,28
9,30,6,28,18
9,30,6,29,27
9,30,6,30,17
9,30,7,1,23
9,30,7,2,27
9,30,7,3,8
9,30,7,4,18
9,30,7,5,4
9,30,7,6,30
9,30,7,7,11
9,30,7,8,10
9,30,7,9,25
9,30,7,10,9
9,30,7,11,2
9,30,7,12,28
9,30,7,13,29
9,30,7,14,5
9,30,7,15,1
9,30,7,16,12
9,30,7,17,15
9,30,7,18,21
9,30,7,19,17
9,30,7,20,19
9,30,7,21,3
9,30,7,22,26
9,30,7,23,13
9,30,7,24,16
9,30,7,25,24
9,30,7,26,14
9,30,7,27,6
9,30,7,28,22
9,30,7,29,7
9,30,7,30,20
9,30,8,1,1
9,30,8,2,17
9,30,8,3,25
9,30,8,4,15
9,30,8,5,28
9,30,8,6,29
9,30,8,7,24
9,30,8,8,7
9,30,8,9,8
9,30,8,10,20
9,30,8,11,2
9,30,8,12,13
9,30,8,13,16
9,30,8,14,5
9,30,8,15,27
9,30,8,16,26
9,30,8,17,18
9,30,8,18,11
9,30,8,19,19
9,30,8,20,10
9,30,8,21,9
9,30,8,22,6
9,30,8,23,14
9,30,8,24,4
9,30,8,25,12
9,30,8,26,22
9,30,8,27,3
9,30,8,28,21
9,30,8,29,23
9,30,8,30,30
9,30,9,1,14
9,30,9,2,18
9,30,9,3,17
9,30,9,4,11
9,30,9,5,5
9,30,9,6,30
9,30,9,7,26
9,30,9,8,16
9,30,9,9,7
9,30,9,10,24
9,30,9,11,22
9,30,9,12,20
9,30,9,13,15
9,30,9,14,10
9,30,9,15,2
9,30,9,16,13
9,30,9,17,8
9,30,9,18,4
9,30,9,19,3
9,30,9,20,9
9,30,9,21,23
9,30,9,22,6
9,30,9,23,27
9,30,9,24,29
9,30,9,25,25
9,30,9,26,19
9,30,9,27,12
9,30,9,28,1
9,30,9,29,21
9,30,9,30,28
10,30,1,1,29
10,30,1,2,23
10,30,1,3,21
10,30,1,4,3
10,30,1,5,5
10,30,1,6,9
10,30,1,7,7
10,30,1,8,17
10,30,1,9,26
10,30,1,10,20
10,30,1,11,6
10,30,1,12,19
10,30,1,13,27
10,30,1,14,15
10,30,1,15,18
10,30,1,16,13
10,30,1,17,25
10,30,1,18,30
10,30,1,19,10
10,30,1,20,22
10,30,1,21,28
10,30,1,22,16
10,30,1,23,2
10,30,1,24,11
10,30,1,25,1
10,30,1,26,12
10,30,1,27,4
10,30,1,28,8
10,30,1,29,24
10,30,1,30,14
10,30,2,1,3
10,30,2,2,6
10,30,2,3,26
10,30,2,4,11
10,30,2,5,28
10,30,2,6,19
10,30,2,7,4
10,30,2,8,30
10,30,2,9,25
10,30,2,10,18
10,30,2,11,20
10,30,2,12,10
10,30,2,13,1
10,30,2,14,23
10,30,2,15,15
10,30,2,16,16
10,30,2,17,17
10,30,2,18,27
10,30,2,19,29
10,30,2,20,13
10,30,2,21,8
10,30,2,22,5
10,30,2,23,9
10,30,2,24,2
10,30,2,25,7
10,30,2,26,12
10,30,2,27,22
10,30,2,28,24
10,30,2,29,14
10,30,2,30,21
10,30,3,1,5
10,30,3,2,9
10,30,3,3,19
10,30,3,4,17
10,30,3,5,26
10,30,3,6,25
10,30,3,7,7
10,30,3,8,28
10,30,3,9,15
10,30,3,10,13
10,30,3,11,12
10,30,3,12,30
10,30,3,13,20
10,30,3,14,14
10,30,3,15,24
10,30,3,16,18
10,30,3,17,23
10,30,3,18,2
10,30,3,19,8
10,30,3,20,4
10,30,3,21,1
10,30,3,22,11
10,30,3,23,22
10,30,3,24,6
10,30,3,25,10
10,30,3,26,27
10,30,3,27,29
10,30,3,28,16
10,30,3,29,3
10,30,3,30,21
10,30,4,1,21
10,30,4,2,13
10,30,4,3,26
10,30,4,4,7
10,30,4,5,24
10,30,4,6,18
10,30,4,7,14
10,30,4,8,8
10,30,4,9,4
10,30,4,10,1
10,30,4,11,5
10,30,4,12,23
10,30,4,13,15
10,30,4,14,29
10,30,4,15,27
10,30,4,16,22
10,30,4,17,6
10,30,4,18,25
10,30,4,19,19
10,30,4,20,9
10,30,4,21,17
10,30,4,22,16
10,30,4,23,3
10,30,4,24,2
10,30,4,25,28
10,30,4,26,12
10,30,4,27,11
10,30,4,28,30
10,30,4,29,10
10,30,4,30,20
10,30,5,1,5
10,30,5,2,20
10,30,5,3,27
10,30,5,4,29
10,30,5,5,12
10,30,5,6,24
10,30,5,7,1
10,30,5,8,4
10,30,5,9,6
10,30,5,10,16
10,30,5,11,21
10,30,5,12,11
10,30,5,13,19
10,30,5,14,9
10,30,5,15,8
10,30,5,16,7
10,30,5,17,28
10,30,5,18,25
10,30,5,19,26
10,30,5,20,14
10,30,5,21,30
10,30,5,22,18
10,30,5,23,15
10,30,5,24,10
10,30,5,25,17
10,30,5,26,3
10,30,5,27,2
10,30,5,28,22
10,30,5,29,13
10,30,5,30,23
10,30,6,1,6
10,30,6,2,5
10,30,6,3,23
10,30,6,4,25
10,30,6,5,14
10,30,6,6,4
10,30,6,7,13
10,30,6,8,11
10,30,6,9,22
10,30,6,10,8
10,30,6,11,16
10,30,6,12,20
10,30,6,13,10
10,30,6,14,30
10,30,6,15,17
10,30,6,16,27
10,30,6,17,18
10,30,6,18,28
10,30,6,19,19
10,30,6,20,21
10,30,6,21,15
10,30,6,22,9
10,30,6,23,12
10,30,6,24,1
10,30,6,25,26
10,30,6,26,24
10,30,6,27,7
10,30,6,28,2
10,30,6,29,29
10,30,6,30,3
10,30,7,1,21
10,30,7,2,15
10,30,7,3,12
10,30,7,4,1
10,30,7,5,5
10,30,7,6,29
10,30,7,7,9
10,30,7,8,25
10,30,7,9,10
10,30,7,10,30
10,30,7,11,18
10,30,7,12,8
10,30,7,13,23
10,30,7,14,27
10,30,7,15,20
10,30,7,16,7
10,30,7,17,4
10,30,7,18,11
10,30,7,19,22
10,30,7,20,14
10,30,7,21,24
10,30,7,22,6
10,30,7,23,26
10,30,7,24,3
10,30,7,25,13
10,30,7,26,16
10,30,7,27,19
10,30,7,28,17
10,30,7,29,2
10,30,7,30,28
10,30,8,1,18
10,30,8,2,11
10,30,8,3,19
10,30,8,4,10
10,30,8,5,9
10,30,8,6,6
10,30,8,7,14
10,30,8,8,4
10,30,8,9,12
10,30,8,10,1
10,30,8,11,30
10,30,8,12,23
10,30,8,13,21
10,30,8,14,3
10,30,8,15,22
10,30,8,16,26
10,30,8,17,27
10,30,8,18,5
10,30,8,19,16
10,30,8,20,13
10,30,8,21,2
10,30,8,22,20
10,30,8,23,28
10,30,8,24,8
10,30,8,25,7
10,30,8,26,24
10,30,8,27,29
10,30,8,28,15
10,30,8,29,25
10,30,8,30,17
10,30,9,1,19
10,30,9,2,25
10,30,9,3,29
10,30,9,4,27
10,30,9,5,6
10,30,9,6,23
10,30,9,7,9
10,30,9,8,3
10,30,9,9,4
10,30,9,10,8
10,30,9,11,13
10,30,9,12,2
10,30,9,13,10
10,30,9,14,15
10,30,9,15,20
10,30,9,16,16
10,30,9,17,26
10,30,9,18,30
10,30,9,19,5
10,30,9,20,7
10,30,9,21,24
10,30,9,22,22
10,30,9,23,17
10,30,9,24,11
10,30,9,25,14
10,30,9,26,18
10,30,9,27,28
10,30,9,28,21
10,30,9,29,1
10,30,9,30,12
11,30,1,1,2
11,30,1,2,16
11,30,1,3,28
11,30,1,4,22
11,30,1,5,10
11,30,1,6,30
11,30,1,7,25
11,30,1,8,13
11,30,1,9,18
11,30,1,10,19
11,30,1,11,15
11,30,1,12,27
11,30,1,13,6
11,30,1,14,20
11,30,1,15,26
11,30,1,16,17
11,30,1,17,7
11,30,1,18,5
11,30,1,19,9
11,30,1,20,3
11,30,1,21,21
11,30,1,22,23
11,30,1,23,29
11,30,1,24,14
11,30,1,25,24
11,30,1,26,8
11,30,1,27,4
11,30,1,28,12
11,30,1,29,1
11,30,1,30,11
11,30,2,1,16
11,30,2,2,23
11,30,2,3,15
11,30,2,4,1
11,30,2,5,10
11,30,2,6,18
11,30,2,7,20
11,30,2,8,21
11,30,2,9,11
11,30,2,10,26
11,30,2,11,6
11,30,2,12,3
11,30,2,13,14
11,30,2,14,27
11,30,2,15,24
11,30,2,16,29
11,30,2,17,13
11,30,2,18,8
11,30,2,19,5
11,30,2,20,9
11,30,2,21,2
11,30,2,22,7
11,30,2,23,12
11,30,2,24,22
11,30,2,25,28
11,30,2,26,19
11,30,2,27,4
11,30,2,28,30
11,30,2,29,25
11,30,2,30,17
11,30,3,1,19
11,30,3,2,17
11,30,3,3,26
11,30,3,4,25
11,30,3,5,23
11,30,3,6,7
11,30,3,7,14
11,30,3,8,18
11,30,3,9,24
11,30,3,10,20
11,30,3,11,15
11,30,3,12,28
11,30,3,13,13
11,30,3,14,30
11,30,3,15,12
11,30,3,16,1
11,30,3,17,4
11,30,3,18,8
11,30,3,19,11
11,30,3,20,22
11,30,3,21,6
11,30,3,22,10
11,30,3,23,27
11,30,3,24,2
11,30,3,25,29
11,30,3,26,16
11,30,3,27,3
11,30,3,28,21
11,30,3,29,5
11,30,3,30,9
11,30,4,1,4
11,30,4,2,1
11,30,4,3,5
11,30,4,4,8
11,30,4,5,23
