participant,game,trial,choice,reward,rewardRateChosen
4,3,3,3,1,0.1646
4,3,4,3,0,0.1646
4,3,5,3,1,0.1646
4,3,6,3,0,0.1646
4,3,7,3,1,0.1646
4,3,8,3,1,0.1646
4,3,9,3,0,0.1646
4,3,10,4,0,0.8499
4,3,11,4,0,0.8499
4,3,12,3,0,0.1646
4,3,13,3,1,0.1646
4,3,14,3,1,0.1646
4,3,15,3,0,0.1646
4,4,1,3,1,0.186
4,4,2,3,1,0.186
4,4,3,3,0,0.186
4,4,4,3,1,0.186
4,4,5,3,0,0.186
4,4,6,3,1,0.186
4,4,7,3,1,0.186
4,4,8,3,1,0.186
4,4,9,3,1,0.186
4,4,10,3,1,0.186
4,4,11,3,1,0.186
4,4,12,3,1,0.186
4,4,13,3,0,0.186
4,4,14,3,1,0.186
4,4,15,3,1,0.186
4,5,1,1,1,0.8078
4,5,2,1,1,0.8078
4,5,3,1,0,0.8078
4,5,4,1,1,0.8078
4,5,5,1,1,0.8078
4,5,6,1,0,0.8078
4,5,7,1,1,0.8078
4,5,8,1,1,0.8078
4,5,9,1,1,0.8078
4,5,10,1,1,0.8078
4,5,11,1,0,0.8078
4,5,12,1,1,0.8078
4,5,13,1,1,0.8078
4,5,14,1,1,0.8078
4,5,15,1,0,0.8078
4,6,1,2,0,0.4032
4,6,2,2,1,0.4032
4,6,3,2,0,0.4032
4,6,4,2,0,0.4032
4,6,5,3,0,0.9207
4,6,6,3,0,0.9207
4,6,7,3,0,0.9207
4,6,8,3,0,0.9207
4,6,9,4,0,0.3413
4,6,10,4,0,0.3413
4,6,11,4,0,0.3413
4,6,12,2,0,0.4032
4,6,13,2,0,0.4032
4,6,14,1,1,0.5227
4,6,15,1,1,0.5227
4,7,1,1,1,0.4639
4,7,2,1,1,0.4639
4,7,3,1,0,0.4639
4,7,4,3,0,0.5923
4,7,5,3,0,0.5923
4,7,6,1,0,0.4639
4,7,7,1,0,0.4639
4,7,8,2,0,0.7912
4,7,9,3,0,0.5923
4,7,10,3,0,0.5923
4,7,11,1,1,0.4639
4,7,12,1,0,0.4639
4,7,13,1,0,0.4639
4,7,14,1,1,0.4639
4,7,15,1,1,0.4639
4,8,1,1,0,0.3714
4,8,2,2,0,0.2735
4,8,3,3,0,0.5196
4,8,4,4,1,0.5523
4,8,5,4,1,0.5523
4,8,6,4,1,0.5523
4,8,7,4,1,0.5523
4,8,8,4,1,0.5523
4,8,9,4,0,0.5523
4,8,10,4,1,0.5523
4,8,11,4,0,0.5523
4,8,12,4,1,0.5523
4,8,13,4,1,0.5523
4,8,14,4,1,0.5523
4,8,15,4,1,0.5523
4,9,1,1,1,0.3684
4,9,2,1,1,0.3684
4,9,3,1,1,0.3684
4,9,4,1,1,0.3684
4,9,5,1,1,0.3684
4,9,6,1,1,0.3684
4,9,7,1,1,0.3684
4,9,8,1,1,0.3684
4,9,9,1,1,0.3684
4,9,10,1,0,0.3684
4,9,11,1,1,0.3684
4,9,12,1,1,0.3684
4,9,13,1,1,0.3684
4,9,14,1,1,0.3684
4,9,15,1,1,0.3684
4,10,1,1,1,0.6305
4,10,2,1,1,0.6305
4,10,3,1,1,0.6305
4,10,4,1,0,0.6305
4,10,5,1,0,0.6305
4,10,6,2,1,0.5876
4,10,7,2,1,0.5876
4,10,8,2,1,0.5876
4,10,9,3,1,0.5516
4,10,10,3,0,0.5516
4,10,11,3,1,0.5516
4,10,12,3,1,0.5516
4,10,13,4,0,0.4627
4,10,14,4,1,0.4627
4,10,15,4,0,0.4627
4,11,1,1,1,0.4748
4,11,2,1,0,0.4748
4,11,3,1,0,0.4748
4,11,4,2,1,0.2503
4,11,5,2,1,0.2503
4,11,6,2,1,0.2503
4,11,7,2,0,0.2503
4,11,8,2,0,0.2503
4,11,9,2,1,0.2503
4,11,10,2,0,0.2503
4,11,11,2,1,0.2503
4,11,12,3,0,0.2288
4,11,13,3,1,0.2288
4,11,14,3,1,0.2288
4,11,15,3,0,0.2288
4,12,1,1,0,0.5961
4,12,2,2,1,0.7601
4,12,3,2,1,0.7601
4,12,4,2,0,0.7601
4,12,5,2,1,0.7601
4,12,6,2,1,0.7601
4,12,7,2,0,0.7601
4,12,8,3,1,0.5496
4,12,9,3,0,0.5496
4,12,10,3,1,0.5496
4,12,11,3,1,0.5496
4,12,12,3,0,0.5496
4,12,13,3,0,0.5496
4,12,14,3,1,0.5496
4,12,15,3,1,0.5496
4,13,1,1,1,0.1332
4,13,2,1,1,0.1332
4,13,3,1,0,0.1332
4,13,4,2,1,0.2587
4,13,5,2,0,0.2587
4,13,6,3,0,0.0672
4,13,7,3,1,0.0672
4,13,8,4,0,0.7757
4,13,9,4,1,0.7757
4,13,10,3,0,0.0672
4,13,11,4,1,0.7757
4,13,12,4,1,0.7757
4,13,13,4,1,0.7757
4,13,14,4,1,0.7757
4,13,15,4,1,0.7757
4,14,1,1,0,0.1876
4,14,2,2,1,0.2856
4,14,3,2,1,0.2856
4,14,4,2,1,0.2856
4,14,5,2,1,0.2856
4,14,6,2,0,0.2856
4,14,7,2,0,0.2856
4,14,8,2,0,0.2856
4,14,9,3,0,0.4284
4,14,10,4,1,0.3418
4,14,11,4,1,0.3418
4,14,12,4,1,0.3418
4,14,13,4,1,0.3418
4,14,14,4,1,0.3418
4,14,15,4,1,0.3418
4,15,1,1,0,0.2633
4,15,2,2,1,0.1321
4,15,3,3,1,0.7124
4,15,4,2,1,0.1321
4,15,5,3,1,0.7124
4,15,6,2,1,0.1321
4,15,7,3,1,0.7124
4,15,8,2,1,0.1321
4,15,9,3,1,0.7124
4,15,10,2,1,0.1321
4,15,11,3,1,0.7124
4,15,12,2,1,0.1321
4,15,13,3,1,0.7124
4,15,14,2,1,0.1321
4,15,15,3,1,0.7124
4,16,1,1,0,0.7751
4,16,2,2,1,0.5459
4,16,3,3,0,0.8303
4,16,4,2,0,0.5459
4,16,5,4,1,0.3932
4,16,6,4,1,0.3932
4,16,7,4,0,0.3932
4,16,8,4,0,0.3932
4,16,9,4,0,0.3932
4,16,10,2,1,0.5459
4,16,11,2,0,0.5459
4,16,12,2,1,0.5459
4,16,13,2,1,0.5459
4,16,14,2,1,0.5459
4,16,15,2,1,0.5459
4,17,1,1,1,0.5268
4,17,2,1,0,0.5268
4,17,3,2,1,0.9461
4,17,4,2,1,0.9461
4,17,5,2,0,0.9461
4,17,6,3,0,0.9504
4,17,7,4,0,0.6231
4,17,8,2,0,0.9461
4,17,9,1,1,0.5268
4,17,10,1,1,0.5268
4,17,11,1,0,0.5268
4,17,12,2,0,0.9461
4,17,13,1,1,0.5268
4,17,14,1,1,0.5268
4,17,15,1,0,0.5268
4,18,1,1,0,0.6255
4,18,2,2,0,0.121
4,18,3,3,0,0.398
4,18,4,4,1,0.4216
4,18,5,4,1,0.4216
4,18,6,4,0,0.4216
4,18,7,4,1,0.4216
4,18,8,4,1,0.4216
4,18,9,4,1,0.4216
4,18,10,4,1,0.4216
4,18,11,4,1,0.4216
4,18,12,4,1,0.4216
4,18,13,4,0,0.4216
4,18,14,4,1,0.4216
4,18,15,4,0,0.4216
4,19,1,1,1,0.7029
4,19,2,1,1,0.7029
4,19,3,1,1,0.7029
4,19,4,1,0,0.7029
4,19,5,1,1,0.7029
4,19,6,1,1,0.7029
4,19,7,1,0,0.7029
4,19,8,1,1,0.7029
4,19,9,1,0,0.7029
4,19,10,1,1,0.7029
4,19,11,1,1,0.7029
4,19,12,1,0,0.7029
4,19,13,1,0,0.7029
4,19,14,1,0,0.7029
4,19,15,1,0,0.7029
4,20,1,1,0,0.4391
4,20,2,2,0,0.7223
4,20,3,3,1,0.8425
4,20,4,4,0,0.3705
4,20,5,3,1,0.8425
4,20,6,3,1,0.8425
4,20,7,3,1,0.8425
4,20,8,3,1,0.8425
4,20,9,3,1,0.8425
4,20,10,3,1,0.8425
4,20,11,3,1,0.8425
4,20,12,3,0,0.8425
4,20,13,3,1,0.8425
4,20,14,3,1,0.8425
4,20,15,3,1,0.8425
5,1,1,1,0,0.5613
5,1,2,2,0,0.6017
5,1,3,4,1,0.5235
5,1,4,3,0,0.4699
5,1,5,4,1,0.5235
5,1,6,2,0,0.6017
5,1,7,1,1,0.5613
5,1,8,2,0,0.6017
5,1,9,2,0,0.6017
5,1,10,3,1,0.4699
5,1,11,4,1,0.5235
5,1,12,4,1,0.5235
5,1,13,4,1,0.5235
5,1,14,4,1,0.5235
5,1,15,4,1,0.5235
5,2,1,4,1,0.5137
5,2,2,4,0,0.5137
5,2,3,3,1,0.3914
5,2,4,2,1,0.6904
5,2,5,3,1,0.3914
5,2,6,2,0,0.6904
5,2,7,3,1,0.3914
5,2,8,3,1,0.3914
5,2,9,3,0,0.3914
5,2,10,1,0,0.8168
5,2,11,3,1,0.3914
5,2,12,3,0,0.3914
5,2,13,4,0,0.5137
5,2,14,4,1,0.5137
5,2,15,3,0,0.3914
5,3,1,4,0,0.8499
5,3,2,3,0,0.1646
5,3,3,2,1,0.5009
5,3,4,2,1,0.5009
5,3,5,3,1,0.1646
5,3,6,2,1,0.5009
5,3,7,2,1,0.5009
5,3,8,2,1,0.5009
5,3,9,2,1,0.5009
5,3,10,2,0,0.5009
5,3,11,2,0,0.5009
5,3,12,3,0,0.1646
5,3,13,4,1,0.8499
5,3,14,4,0,0.8499
5,3,15,4,1,0.8499
5,4,1,1,1,0.5482
5,4,2,1,1,0.5482
5,4,3,1,0,0.5482
5,4,4,1,1,0.5482
5,4,5,1,0,0.5482
5,4,6,1,1,0.5482
5,4,7,1,0,0.5482
5,4,8,1,1,0.5482
5,4,9,1,0,0.5482
5,4,10,2,0,0.6026
5,4,11,2,0,0.6026
5,4,12,3,1,0.186
5,4,13,3,1,0.186
5,4,14,4,0,0.2789
5,4,15,4,1,0.2789
5,5,1,3,0,0.5408
5,5,2,3,1,0.5408
5,5,3,4,0,0.8834
5,5,4,3,0,0.5408
5,5,5,3,0,0.5408
5,5,6,4,1,0.8834
5,5,7,4,0,0.8834
5,5,8,2,0,0.1436
5,5,9,2,0,0.1436
5,5,10,1,1,0.8078
5,5,11,1,1,0.8078
5,5,12,1,1,0.8078
5,5,13,1,0,0.8078
5,5,14,1,1,0.8078
5,5,15,1,0,0.8078
5,6,1,1,0,0.5227
5,6,2,2,0,0.4032
5,6,3,3,1,0.9207
5,6,4,3,1,0.9207
5,6,5,3,1,0.9207
5,6,6,3,1,0.9207
5,6,7,3,1,0.9207
5,6,8,3,1,0.9207
5,6,9,3,1,0.9207
5,6,10,3,1,0.9207
5,6,11,3,1,0.9207
5,6,12,3,1,0.9207
5,6,13,3,0,0.9207
5,6,14,3,1,0.9207
5,6,15,3,1,0.9207
5,7,1,3,0,0.5923
5,7,2,3,1,0.5923
5,7,3,3,1,0.5923
5,7,4,3,1,0.5923
5,7,5,3,0,0.5923
5,7,6,3,1,0.5923
5,7,7,3,1,0.5923
5,7,8,3,1,0.5923
5,7,9,3,1,0.5923
5,7,10,3,1,0.5923
5,7,11,3,1,0.5923
5,7,12,3,0,0.5923
5,7,13,3,1,0.5923
5,7,14,3,0,0.5923
5,7,15,3,0,0.5923
5,8,1,4,1,0.5523
5,8,2,3,1,0.5196
5,8,3,3,1,0.5196
5,8,4,3,1,0.5196
5,8,5,4,1,0.5523
5,8,6,3,1,0.5196
5,8,7,3,1,0.5196
5,8,8,4,1,0.5523
5,8,9,3,1,0.5196
5,8,10,4,1,0.5523
5,8,11,3,0,0.5196
5,8,12,4,1,0.5523
5,8,13,4,1,0.5523
5,8,14,3,1,0.5196
5,8,15,3,0,0.5196
5,9,1,4,1,0.2732
5,9,2,3,0,0.7376
5,9,3,4,1,0.2732
5,9,4,3,0,0.7376
5,9,5,4,1,0.2732
5,9,6,3,0,0.7376
5,9,7,4,1,0.2732
5,9,8,4,1,0.2732
5,9,9,2,0,0.3648
5,9,10,4,1,0.2732
5,9,11,1,1,0.3684
5,9,12,1,0,0.3684
5,9,13,4,1,0.2732
5,9,14,1,1,0.3684
5,9,15,4,1,0.2732
5,10,1,4,1,0.4627
5,10,2,3,0,0.5516
5,10,3,4,1,0.4627
5,10,4,1,1,0.6305
5,10,5,4,1,0.4627
5,10,6,1,0,0.6305
5,10,7,4,1,0.4627
5,10,8,1,0,0.6305
5,10,9,4,1,0.4627
5,10,10,2,1,0.5876
5,10,11,4,1,0.4627
5,10,12,2,0,0.5876
5,10,13,4,1,0.4627
5,10,14,2,1,0.5876
5,10,15,4,1,0.4627
5,11,1,4,1,0.7858
5,11,2,2,0,0.2503
5,11,3,3,1,0.2288
5,11,4,4,0,0.7858
5,11,5,3,0,0.2288
5,11,6,4,0,0.7858
5,11,7,3,1,0.2288
5,11,8,1,1,0.4748
5,11,9,3,1,0.2288
5,11,10,1,0,0.4748
5,11,11,3,1,0.2288
5,11,12,1,1,0.4748
5,11,13,3,1,0.2288
5,11,14,1,1,0.4748
5,11,15,3,0,0.2288
5,12,1,3,0,0.5496
5,12,2,4,0,0.1921
5,12,3,2,1,0.7601
5,12,4,1,1,0.5961
5,12,5,2,1,0.7601
5,12,6,1,1,0.5961
5,12,7,2,1,0.7601
5,12,8,1,0,0.5961
5,12,9,2,1,0.7601
5,12,10,1,1,0.5961
5,12,11,2,0,0.7601
5,12,12,1,0,0.5961
5,12,13,2,1,0.7601
5,12,14,1,0,0.5961
5,12,15,2,1,0.7601
5,13,1,2,1,0.2587
5,13,2,1,1,0.1332
5,13,3,2,1,0.2587
5,13,4,1,0,0.1332
5,13,5,2,0,0.2587
5,13,6,1,1,0.1332
5,13,7,1,0,0.1332
5,13,8,2,0,0.2587
5,13,9,1,1,0.1332
5,13,10,2,0,0.2587
5,13,11,2,1,0.2587
5,13,12,1,1,0.1332
5,13,13,3,0,0.0672
5,13,14,4,0,0.7757
5,13,15,1,1,0.1332
5,14,1,2,0,0.2856
5,14,2,1,1,0.1876
5,14,3,3,1,0.4284
5,14,4,4,1,0.3418
5,14,5,3,0,0.4284
5,14,6,4,1,0.3418
5,14,7,3,1,0.4284
5,14,8,4,0,0.3418
5,14,9,3,1,0.4284
5,14,10,4,1,0.3418
5,14,11,3,1,0.4284
5,14,12,4,1,0.3418
5,14,13,3,1,0.4284
5,14,14,4,1,0.3418
5,14,15,3,1,0.4284
5,15,1,4,1,0.7755
5,15,2,3,1,0.7124
5,15,3,4,1,0.7755
5,15,4,3,0,0.7124
5,15,5,4,1,0.7755
5,15,6,3,0,0.7124
5,15,7,4,1,0.7755
5,15,8,3,1,0.7124
5,15,9,2,0,0.1321
5,15,10,3,0,0.7124
5,15,11,4,1,0.7755
5,15,12,4,0,0.7755
5,15,13,1,0,0.2633
5,15,14,3,0,0.7124
5,15,15,3,1,0.7124
5,16,1,4,0,0.3932
5,16,2,2,1,0.5459
5,16,3,3,0,0.8303
5,16,4,1,0,0.7751
5,16,5,2,1,0.5459
5,16,6,3,1,0.8303
5,16,7,2,1,0.5459
5,16,8,3,0,0.8303
5,16,9,2,0,0.5459
5,16,10,3,0,0.8303
5,16,11,2,1,0.5459
5,16,12,1,1,0.7751
5,16,13,2,0,0.5459
5,16,14,1,0,0.7751
5,16,15,2,1,0.5459
5,17,1,2,0,0.9461
5,17,2,3,0,0.9504
5,17,3,4,1,0.6231
5,17,4,1,1,0.5268
5,17,5,4,0,0.6231
5,17,6,1,1,0.5268
5,17,7,4,1,0.6231
5,17,8,1,1,0.5268
5,17,9,1,1,0.5268
5,17,10,1,0,0.5268
5,17,11,4,1,0.6231
5,17,12,1,1,0.5268
5,17,13,4,0,0.6231
5,17,14,1,1,0.5268
5,17,15,4,0,0.6231
5,18,1,4,0,0.4216
5,18,2,3,1,0.398
5,18,3,2,1,0.121
5,18,4,1,0,0.6255
5,18,5,3,1,0.398
5,18,6,2,1,0.121
5,18,7,3,0,0.398
5,18,8,2,0,0.121
5,18,9,3,1,0.398
5,18,10,2,1,0.121
5,18,11,3,1,0.398
5,18,12,2,0,0.121
5,18,13,3,0,0.398
5,18,14,2,1,0.121
5,18,15,3,1,0.398
5,19,1,4,0,0.0978
5,19,2,3,0,0.5602
5,19,3,2,0,0.4979
5,19,4,1,0,0.7029
5,19,5,3,0,0.5602
5,19,6,2,1,0.4979
5,19,7,1,0,0.7029
5,19,8,2,0,0.4979
5,19,9,4,0,0.0978
5,19,10,1,0,0.7029
5,19,11,2,1,0.4979
5,19,12,2,0,0.4979
5,19,13,2,1,0.4979
5,19,14,2,0,0.4979
5,19,15,2,0,0.4979
5,20,1,4,1,0.3705
5,20,2,3,1,0.8425
5,20,3,4,0,0.3705
5,20,4,3,1,0.8425
5,20,5,4,1,0.3705
5,20,6,3,1,0.8425
5,20,7,4,1,0.3705
5,20,8,3,1,0.8425
5,20,9,4,1,0.3705
5,20,10,3,1,0.8425
5,20,11,4,1,0.3705
5,20,12,3,1,0.8425
5,20,13,4,1,0.3705
5,20,14,3,1,0.8425
5,20,15,4,1,0.3705
6,1,1,1,0,0.5613
6,1,2,2,0,0.6017
6,1,3,3,1,0.4699
6,1,4,4,1,0.5235
6,1,5,3,1,0.4699
6,1,6,4,1,0.5235
6,1,7,3,0,0.4699
6,1,8,4,1,0.5235
6,1,9,3,0,0.4699
6,1,10,4,1,0.5235
6,1,11,4,0,0.5235
6,1,12,4,1,0.5235
6,1,13,4,1,0.5235
6,1,14,4,1,0.5235
6,1,15,4,1,0.5235
6,2,1,1,0,0.8168
6,2,2,2,1,0.6904
6,2,3,3,0,0.3914
6,2,4,4,1,0.5137
6,2,5,2,1,0.6904
6,2,6,4,0,0.5137
6,2,7,2,0,0.6904
6,2,8,4,1,0.5137
6,2,9,2,0,0.6904
6,2,10,4,1,0.5137
6,2,11,4,1,0.5137
6,2,12,4,1,0.5137
6,2,13,4,1,0.5137
6,2,14,4,0,0.5137
6,2,15,4,1,0.5137
6,3,1,1,1,0.2483
6,3,2,2,1,0.5009
6,3,3,3,1,0.1646
6,3,4,4,0,0.8499
6,3,5,1,1,0.2483
6,3,6,2,1,0.5009
6,3,7,3,1,0.1646
6,3,8,1,1,0.2483
6,3,9,2,1,0.5009
6,3,10,1,1,0.2483
6,3,11,2,0,0.5009
6,3,12,3,1,0.1646
6,3,13,1,1,0.2483
6,3,14,3,0,0.1646
6,3,15,1,1,0.2483
6,4,1,1,0,0.5482
6,4,2,2,0,0.6026
6,4,3,3,1,0.186
6,4,4,4,1,0.2789
6,4,5,3,0,0.186
6,4,6,4,0,0.2789
6,4,7,3,0,0.186
6,4,8,4,1,0.2789
6,4,9,3,1,0.186
6,4,10,4,0,0.2789
6,4,11,3,0,0.186
6,4,12,4,0,0.2789
6,4,13,3,1,0.186
6,4,14,2,0,0.6026
6,4,15,1,0,0.5482
6,5,1,1,0,0.8078
6,5,2,2,0,0.1436
6,5,3,3,1,0.5408
6,5,4,4,0,0.8834
6,5,5,3,1,0.5408
6,5,6,3,1,0.5408
6,5,7,3,1,0.5408
6,5,8,3,1,0.5408
6,5,9,3,1,0.5408
6,5,10,3,1,0.5408
6,5,11,3,1,0.5408
6,5,12,3,1,0.5408
6,5,13,3,1,0.5408
6,5,14,3,1,0.5408
6,5,15,3,1,0.5408
6,6,1,1,0,0.5227
6,6,2,2,1,0.4032
6,6,3,3,0,0.9207
6,6,4,4,0,0.3413
6,6,5,2,0,0.4032
6,6,6,2,0,0.4032
6,6,7,2,0,0.4032
6,6,8,1,1,0.5227
6,6,9,3,1,0.9207
6,6,10,4,1,0.3413
6,6,11,1,0,0.5227
6,6,12,3,0,0.9207
6,6,13,4,0,0.3413
6,6,14,3,1,0.9207
6,6,15,3,1,0.9207
6,7,1,1,0,0.4639
6,7,2,2,0,0.7912
6,7,3,3,0,0.5923
6,7,4,4,0,0.9397
6,7,5,1,0,0.4639
6,7,6,2,1,0.7912
6,7,7,3,0,0.5923
6,7,8,4,1,0.9397
6,7,9,2,0,0.7912
6,7,10,4,1,0.9397
6,7,11,4,1,0.9397
6,7,12,4,1,0.9397
6,7,13,4,0,0.9397
6,7,14,4,0,0.9397
6,7,15,2,0,0.7912
6,8,1,1,0,0.3714
6,8,2,2,0,0.2735
6,8,3,3,0,0.5196
6,8,4,4,0,0.5523
6,8,5,1,1,0.3714
6,8,6,2,0,0.2735
6,8,7,3,1,0.5196
6,8,8,4,0,0.5523
6,8,9,3,0,0.5196
6,8,10,1,1,0.3714
6,8,11,1,0,0.3714
6,8,12,1,1,0.3714
6,8,13,1,1,0.3714
6,8,14,1,0,0.3714
6,8,15,1,1,0.3714
6,9,1,1,0,0.3684
6,9,2,2,1,0.3648
6,9,3,3,1,0.7376
6,9,4,4,1,0.2732
6,9,5,2,1,0.3648
6,9,6,3,1,0.7376
6,9,7,4,0,0.2732
6,9,8,2,0,0.3648
6,9,9,3,1,0.7376
6,9,10,2,1,0.3648
6,9,11,3,1,0.7376
6,9,12,3,1,0.7376
6,9,13,3,1,0.7376
6,9,14,3,1,0.7376
6,9,15,3,1,0.7376
6,10,1,1,1,0.6305
6,10,2,2,1,0.5876
6,10,3,3,1,0.5516
6,10,4,4,1,0.4627
6,10,5,1,0,0.6305
6,10,6,2,1,0.5876
6,10,7,3,0,0.5516
6,10,8,4,0,0.4627
6,10,9,2,0,0.5876
6,10,10,2,1,0.5876
6,10,11,2,1,0.5876
6,10,12,2,1,0.5876
6,10,13,2,1,0.5876
6,10,14,2,1,0.5876
6,10,15,2,1,0.5876
6,11,1,1,0,0.4748
6,11,2,2,0,0.2503
6,11,3,3,0,0.2288
6,11,4,4,1,0.7858
6,11,5,4,1,0.7858
6,11,6,4,1,0.7858
6,11,7,4,1,0.7858
6,11,8,4,1,0.7858
6,11,9,4,1,0.7858
6,11,10,4,1,0.7858
6,11,11,4,1,0.7858
6,11,12,4,1,0.7858
6,11,13,4,1,0.7858
6,11,14,4,0,0.7858
6,11,15,4,0,0.7858
6,12,1,1,0,0.5961
6,12,2,2,0,0.7601
6,12,3,3,1,0.5496
6,12,4,4,0,0.1921
6,12,5,3,0,0.5496
6,12,6,3,0,0.5496
6,12,7,3,1,0.5496
6,12,8,3,1,0.5496
6,12,9,3,1,0.5496
6,12,10,3,0,0.5496
6,12,11,3,0,0.5496
6,12,12,2,0,0.7601
6,12,13,1,0,0.5961
6,12,14,4,0,0.1921
6,12,15,3,0,0.5496
6,13,1,1,0,0.1332
6,13,2,2,1,0.2587
6,13,3,3,0,0.0672
6,13,4,4,0,0.7757
6,13,5,2,1,0.2587
6,13,6,2,1,0.2587
6,13,7,2,0,0.2587
6,13,8,3,0,0.0672
6,13,9,2,0,0.2587
6,13,10,4,0,0.7757
6,13,11,1,0,0.1332
6,13,12,2,0,0.2587
6,13,13,2,0,0.2587
6,13,14,2,0,0.2587
6,13,15,2,0,0.2587
6,14,1,1,1,0.1876
6,14,2,2,0,0.2856
6,14,3,3,1,0.4284
6,14,4,4,0,0.3418
6,14,5,3,1,0.4284
6,14,6,3,0,0.4284
6,14,7,1,0,0.1876
6,14,8,1,1,0.1876
6,14,9,1,1,0.1876
6,14,10,1,1,0.1876
6,14,11,1,0,0.1876
6,14,12,1,1,0.1876
6,14,13,1,1,0.1876
6,14,14,3,1,0.4284
6,14,15,3,1,0.4284
6,15,1,1,0,0.2633
6,15,2,2,1,0.1321
6,15,3,3,1,0.7124
6,15,4,4,1,0.7755
6,15,5,2,1,0.1321
6,15,6,3,1,0.7124
6,15,7,4,1,0.7755
6,15,8,2,1,0.1321
6,15,9,3,1,0.7124
6,15,10,4,1,0.7755
6,15,11,2,1,0.1321
6,15,12,3,1,0.7124
6,15,13,4,0,0.7755
6,15,14,2,1,0.1321
6,15,15,3,0,0.7124
6,16,1,1,1,0.7751
6,16,2,2,1,0.5459
6,16,3,3,0,0.8303
6,16,4,4,0,0.3932
6,16,5,1,1,0.7751
6,16,6,2,0,0.5459
6,16,7,1,1,0.7751
6,16,8,2,0,0.5459
6,16,9,1,1,0.7751
6,16,10,2,1,0.5459
6,16,11,1,1,0.7751
6,16,12,2,1,0.5459
6,16,13,1,1,0.7751
6,16,14,2,1,0.5459
6,16,15,1,1,0.7751
6,17,1,1,1,0.5268
6,17,2,2,0,0.9461
6,17,3,3,0,0.9504
6,17,4,4,0,0.6231
6,17,5,1,0,0.5268
6,17,6,1,0,0.5268
6,17,7,2,1,0.9461
6,17,8,2,1,0.9461
6,17,9,2,0,0.9461
6,17,10,1,0,0.5268
6,17,11,3,0,0.9504
6,17,12,4,1,0.6231
6,17,13,4,1,0.6231
6,17,14,4,1,0.6231
6,17,15,4,1,0.6231
6,18,1,1,1,0.6255
6,18,2,2,0,0.121
6,18,3,3,0,0.398
6,18,4,4,0,0.4216
6,18,5,1,1,0.6255
6,18,6,1,1,0.6255
6,18,7,1,0,0.6255
6,18,8,2,1,0.121
6,18,9,3,0,0.398
6,18,10,4,0,0.4216
6,18,11,2,1,0.121
6,18,12,2,1,0.121
6,18,13,2,0,0.121
6,18,14,1,1,0.6255
6,18,15,1,1,0.6255
6,19,1,1,0,0.7029
6,19,2,2,0,0.4979
6,19,3,3,0,0.5602
6,19,4,4,1,0.0978
6,19,5,3,1,0.5602
6,19,6,2,1,0.4979
6,19,7,1,0,0.7029
6,19,8,4,1,0.0978
6,19,9,4,1,0.0978
6,19,10,4,1,0.0978
6,19,11,4,1,0.0978
6,19,12,4,0,0.0978
6,19,13,3,1,0.5602
6,19,14,2,1,0.4979
6,19,15,4,1,0.0978
6,20,1,1,0,0.4391
6,20,2,2,0,0.7223
6,20,3,3,0,0.8425
6,20,4,4,0,0.3705
6,20,5,1,0,0.4391
6,20,6,2,0,0.7223
6,20,7,3,1,0.8425
6,20,8,4,1,0.3705
6,20,9,3,0,0.8425
6,20,10,4,1,0.3705
6,20,11,3,0,0.8425
6,20,12,4,1,0.3705
6,20,13,4,1,0.3705
6,20,14,4,1,0.3705
6,20,15,4,1,0.3705
7,1,1,2,1,0.6017
7,1,2,2,1,0.6017
7,1,3,2,1,0.6017
7,1,4,2,1,0.6017
7,1,5,2,0,0.6017
7,1,6,2,1,0.6017
7,1,7,2,1,0.6017
7,1,8,2,1,0.6017
7,1,9,2,0,0.6017
7,1,10,2,1,0.6017
7,1,11,2,0,0.6017
7,1,12,2,1,0.6017
7,1,13,2,1,0.6017
7,1,14,2,1,0.6017
7,1,15,2,0,0.6017
7,2,1,1,0,0.8168
7,2,2,2,0,0.6904
7,2,3,3,0,0.3914
7,2,4,4,1,0.5137
7,2,5,4,1,0.5137
7,2,6,4,1,0.5137
7,2,7,4,1,0.5137
7,2,8,4,1,0.5137
7,2,9,4,1,0.5137
7,2,10,4,1,0.5137
7,2,11,4,1,0.5137
7,2,12,4,1,0.5137
7,2,13,4,0,0.5137
7,2,14,4,1,0.5137
7,2,15,4,1,0.5137
7,3,1,1,0,0.2483
7,3,2,2,1,0.5009
7,3,3,2,1,0.5009
7,3,4,2,1,0.5009
7,3,5,2,0,0.5009
7,3,6,2,0,0.5009
7,3,7,2,1,0.5009
7,3,8,3,0,0.1646
7,3,9,4,0,0.8499
7,3,10,3,1,0.1646
7,3,11,3,1,0.1646
7,3,12,3,1,0.1646
7,3,13,3,1,0.1646
7,3,14,3,1,0.1646
7,3,15,3,0,0.1646
7,4,1,1,1,0.5482
7,4,2,1,0,0.5482
7,4,3,1,0,0.5482
7,4,4,2,0,0.6026
7,4,5,3,0,0.186
7,4,6,4,1,0.2789
7,4,7,4,1,0.2789
7,4,8,4,1,0.2789
7,4,9,4,0,0.2789
7,4,10,4,1,0.2789
7,4,11,4,1,0.2789
7,4,12,4,1,0.2789
7,4,13,4,0,0.2789
7,4,14,4,1,0.2789
7,4,15,4,1,0.2789
7,5,1,4,0,0.8834
7,5,2,3,0,0.5408
7,5,3,2,0,0.1436
7,5,4,1,0,0.8078
7,5,5,1,1,0.8078
7,5,6,1,0,0.8078
