condition,stimulusSet,trial,participant,product,estimate,truth
primed_individual,2.0,5,12,Tea Forté tea sampler,15.0,10.0
primed_individual,2.0,6,12,Energizer batteries,10.0,11.0
primed_individual,2.0,7,12,Body brush,10.0,12.0
primed_individual,2.0,8,12,Canine pajamas,15.0,13.0
primed_individual,2.0,9,12,Nature Made calcium vitamin tablets,20.0,13.0
primed_individual,2.0,10,12,Four-orange chocolate sauce,10.0,14.0
primed_individual,2.0,11,12,L'Oréal hair color dye,15.0,14.0
primed_individual,2.0,12,12,Wood serving tray,10.0,15.0
primed_individual,2.0,13,12,Star Trek UNO game,10.0,15.0
primed_individual,2.0,14,12,Lab Series skincare for men power wash,20.0,18.0
primed_individual,2.0,15,12,Gold floral journal,20.0,18.0
primed_individual,2.0,16,12,Heavy duty flashlight,21.0,19.0
primed_individual,2.0,17,12,Tide concetrated liquid detergent 64-loads,13.0,20.0
primed_individual,2.0,18,12,Nike sleeveless t-shirt,30.0,22.0
primed_individual,2.0,19,12,Br'ita water purifying pitcher,30.0,23.0
primed_individual,2.0,20,12,Starbucks stainless steel tumbler,21.0,23.0
primed_individual,2.0,21,12,Honey pot,20.0,24.0
primed_individual,2.0,22,12,Ice shaver,15.0,25.0
primed_individual,2.0,23,12,French spice stack,18.0,25.0
primed_individual,2.0,24,12,Conair ceramic ionic hairdryer,25.0,25.0
primed_individual,2.0,25,12,Curly-cues fruit bowl,15.0,25.0
primed_individual,2.0,26,12,Feather print racerback tunic,20.0,28.0
primed_individual,2.0,27,12,Brown motif sunglasses,15.0,28.0
primed_individual,2.0,28,12,Kiehl's scented candle,9.0,28.0
primed_individual,2.0,29,12,Converse one star oxfords,20.0,30.0
primed_individual,2.0,30,12,Spalding premier basketball,20.0,30.0
primed_individual,2.0,31,12,Speed blender,30.0,31.0
primed_individual,2.0,32,12,Turtle xylophone,20.0,31.0
primed_individual,2.0,33,12,Crabtree & Evelyn seven seas bath salts,17.0,34.0
primed_individual,2.0,34,12,Mr. Coffee steam espresso machine,45.0,35.0
primed_individual,2.0,35,12,Extra virgin olive oil,15.0,35.0
primed_individual,2.0,36,12,Kate Spade crystal goblet,25.0,35.0
primed_individual,2.0,37,12,Mesh wastebasket,20.0,35.0
primed_individual,2.0,38,12,31'' panther skateboard,40.0,35.0
primed_individual,2.0,39,12,Marc Jacobs 'Miss Marc' earrings,40.0,38.0
primed_individual,2.0,40,12,Food & wine cookbook,25.0,38.0
primed_individual,2.0,41,12,Spruce goose pitcher,15.0,38.0
primed_individual,2.0,42,12,Swiss Army pocket knife,10.0,40.0
primed_individual,2.0,43,12,Motorola bluetooth headset,40.0,40.0
primed_individual,2.0,44,12,McAfee virus scan,35.0,40.0
primed_individual,2.0,45,12,Honey willow hamper with liner,30.0,40.0
primed_individual,2.0,46,12,Mini trampoline,30.0,40.0
primed_individual,2.0,47,12,Nicorette fresh mint gum,25.0,41.0
primed_individual,2.0,48,12,Roxy fringed faux suede bag,40.0,42.0
primed_individual,2.0,49,12,Gevalia connoisseur's coffee basket,40.0,43.0
primed_individual,2.0,50,12,Rainbow wide strap thong,45.0,45.0
primed_individual,2.0,1,13,Flower pencil,4.0,5.0
primed_individual,2.0,2,13,Oat & honey pancake mix,6.0,8.0
primed_individual,2.0,3,13,Pressed flowers mug,9.0,8.0
primed_individual,2.0,4,13,Twiggy chopsticks,5.0,10.0
primed_individual,2.0,5,13,Tea Forté tea sampler,18.0,10.0
primed_individual,2.0,6,13,Energizer batteries,20.0,11.0
primed_individual,2.0,7,13,Body brush,11.0,12.0
primed_individual,2.0,8,13,Canine pajamas,9.0,13.0
primed_individual,2.0,9,13,Nature Made calcium vitamin tablets,16.0,13.0
primed_individual,2.0,10,13,Four-orange chocolate sauce,18.0,14.0
primed_individual,2.0,11,13,L'Oréal hair color dye,10.0,14.0
primed_individual,2.0,12,13,Wood serving tray,20.0,15.0
primed_individual,2.0,13,13,Star Trek UNO game,10.0,15.0
primed_individual,2.0,14,13,Lab Series skincare for men power wash,7.0,18.0
primed_individual,2.0,15,13,Gold floral journal,15.0,18.0
primed_individual,2.0,16,13,Heavy duty flashlight,8.0,19.0
primed_individual,2.0,17,13,Tide concetrated liquid detergent 64-loads,12.0,20.0
primed_individual,2.0,18,13,Nike sleeveless t-shirt,20.0,22.0
primed_individual,2.0,19,13,Br'ita water purifying pitcher,20.0,23.0
primed_individual,2.0,20,13,Starbucks stainless steel tumbler,19.0,23.0
primed_individual,2.0,21,13,Honey pot,10.0,24.0
primed_individual,2.0,22,13,Ice shaver,21.0,25.0
primed_individual,2.0,23,13,French spice stack,15.0,25.0
primed_individual,2.0,24,13,Conair ceramic ionic hairdryer,18.0,25.0
primed_individual,2.0,25,13,Curly-cues fruit bowl,40.0,25.0
primed_individual,2.0,26,13,Feather print racerback tunic,25.0,28.0
primed_individual,2.0,27,13,Brown motif sunglasses,28.0,28.0
primed_individual,2.0,28,13,Kiehl's scented candle,8.0,28.0
primed_individual,2.0,29,13,Converse one star oxfords,30.0,30.0
primed_individual,2.0,30,13,Spalding premier basketball,10.0,30.0
primed_individual,2.0,31,13,Speed blender,50.0,31.0
primed_individual,2.0,32,13,Turtle xylophone,16.0,31.0
primed_individual,2.0,33,13,Crabtree & Evelyn seven seas bath salts,15.0,34.0
primed_individual,2.0,34,13,Mr. Coffee steam espresso machine,40.0,35.0
primed_individual,2.0,35,13,Extra virgin olive oil,10.0,35.0
primed_individual,2.0,36,13,Kate Spade crystal goblet,18.0,35.0
primed_individual,2.0,37,13,Mesh wastebasket,27.0,35.0
primed_individual,2.0,38,13,31'' panther skateboard,30.0,35.0
primed_individual,2.0,39,13,Marc Jacobs 'Miss Marc' earrings,25.0,38.0
primed_individual,2.0,40,13,Food & wine cookbook,24.0,38.0
primed_individual,2.0,41,13,Spruce goose pitcher,18.0,38.0
primed_individual,2.0,42,13,Swiss Army pocket knife,15.0,40.0
primed_individual,2.0,43,13,Motorola bluetooth headset,30.0,40.0
primed_individual,2.0,44,13,McAfee virus scan,40.0,40.0
primed_individual,2.0,45,13,Honey willow hamper with liner,30.0,40.0
primed_individual,2.0,46,13,Mini trampoline,36.0,40.0
primed_individual,2.0,47,13,Nicorette fresh mint gum,35.0,41.0
primed_individual,2.0,48,13,Roxy fringed faux suede bag,28.0,42.0
primed_individual,2.0,49,13,Gevalia connoisseur's coffee basket,45.0,43.0
primed_individual,2.0,50,13,Rainbow wide strap thong,42.0,45.0
cooperative_individual,,1,1,Crabtree & Evelyn seven seas bath salts,16.0,34.0
cooperative_individual,,2,1,Pressed flowers mug,35.0,8.0
cooperative_individual,,3,1,L'Oréal hair color dye,7.0,14.0
cooperative_individual,,4,1,Extra virgin olive oil,11.0,35.0
cooperative_individual,,5,1,Spruce goose pitcher,20.0,38.0
cooperative_individual,,6,1,Mesh wastebasket,25.0,35.0
cooperative_individual,,7,1,Mr. Coffee steam espresso machine,40.0,35.0
cooperative_individual,,8,1,Motorola bluetooth headset,19.0,40.0
cooperative_individual,,9,1,Turtle xylophone,8.0,31.0
cooperative_individual,,10,1,Br'ita water purifying pitcher,20.0,23.0
cooperative_individual,,11,1,Nature Made calcium vitamin tablets,5.0,13.0
cooperative_individual,,12,1,Tea Forté tea sampler,11.0,10.0
cooperative_individual,,13,1,Gold floral journal,35.0,18.0
cooperative_individual,,14,1,Starbucks stainless steel tumbler,18.0,23.0
cooperative_individual,,15,1,Conair ceramic ionic hairdryer,35.0,25.0
cooperative_individual,,16,1,Canine pajamas,15.0,13.0
cooperative_individual,,17,1,Lab Series skincare for men power wash,18.0,18.0
cooperative_individual,,18,1,Honey willow hamper with liner,9.0,40.0
cooperative_individual,,19,1,Tide concetrated liquid detergent 64-loads,20.0,20.0
cooperative_individual,,20,1,French spice stack,21.0,25.0
cooperative_individual,,21,1,Swiss Army pocket knife,23.0,40.0
cooperative_individual,,22,1,Kate Spade crystal goblet,25.0,35.0
cooperative_individual,,23,1,Ice shaver,37.0,25.0
cooperative_individual,,24,1,Body brush,20.0,12.0
cooperative_individual,,25,1,Rainbow wide strap thong,19.0,45.0
cooperative_individual,,26,1,Converse one star oxfords,29.0,30.0
cooperative_individual,,27,1,Roxy fringed faux suede bag,38.0,42.0
cooperative_individual,,28,1,Nike sleeveless t-shirt,40.0,22.0
cooperative_individual,,29,1,Heavy duty flashlight,13.0,19.0
cooperative_individual,,30,1,Nicorette fresh mint gum,19.0,41.0
cooperative_individual,,31,1,Food & wine cookbook,35.0,38.0
cooperative_individual,,32,1,Marc Jacobs 'Miss Marc' earrings,32.0,38.0
cooperative_individual,,33,1,Twiggy chopsticks,22.0,10.0
cooperative_individual,,34,1,Brown motif sunglasses,28.0,28.0
cooperative_individual,,35,1,Nike sleeveless t-shirt,12.0,22.0
cooperative_individual,,36,1,Wood serving tray,9.0,15.0
cooperative_individual,,37,1,Four-orange chocolate sauce,15.0,14.0
cooperative_individual,,38,1,Mini trampoline,48.0,40.0
cooperative_individual,,39,1,Star Trek UNO game,11.0,15.0
cooperative_individual,,40,1,Feather print racerback tunic,19.0,28.0
cooperative_individual,,41,1,McAfee virus scan,32.0,40.0
cooperative_individual,,42,1,Energizer batteries,18.0,11.0
cooperative_individual,,43,1,31'' panther skateboard,30.0,35.0
cooperative_individual,,44,1,Flower pencil,9.0,5.0
cooperative_individual,,45,1,Spalding premier basketball,19.0,30.0
cooperative_individual,,46,1,Honey pot,25.0,24.0
cooperative_individual,,47,1,Gevalia connoisseur's coffee basket,38.0,43.0
cooperative_individual,,48,1,Speed blender,39.0,31.0
cooperative_individual,,49,1,Kiehl's scented candle,15.0,28.0
cooperative_individual,,50,1,Curly-cues fruit bowl,27.0,25.0
cooperative_individual,,1,2,Crabtree & Evelyn seven seas bath salts,25.0,34.0
cooperative_individual,,2,2,Pressed flowers mug,25.0,8.0
cooperative_individual,,3,2,L'Oréal hair color dye,12.0,14.0
cooperative_individual,,4,2,Extra virgin olive oil,15.0,35.0
cooperative_individual,,5,2,Spruce goose pitcher,20.0,38.0
cooperative_individual,,6,2,Mesh wastebasket,28.0,35.0
cooperative_individual,,7,2,Mr. Coffee steam espresso machine,45.0,35.0
cooperative_individual,,8,2,Motorola bluetooth headset,28.0,40.0
cooperative_individual,,9,2,Turtle xylophone,15.0,31.0
cooperative_individual,,10,2,Br'ita water purifying pitcher,30.0,23.0
cooperative_individual,,11,2,Nature Made calcium vitamin tablets,11.0,13.0
cooperative_individual,,12,2,Tea Forté tea sampler,12.0,10.0
cooperative_individual,,13,2,Gold floral journal,30.0,18.0
cooperative_individual,,14,2,Starbucks stainless steel tumbler,23.0,23.0
cooperative_individual,,15,2,Conair ceramic ionic hairdryer,19.0,25.0
cooperative_individual,,16,2,Canine pajamas,21.0,13.0
cooperative_individual,,17,2,Lab Series skincare for men power wash,13.0,18.0
cooperative_individual,,18,2,Honey willow hamper with liner,20.0,40.0
cooperative_individual,,19,2,Tide concetrated liquid detergent 64-loads,16.0,20.0
cooperative_individual,,20,2,French spice stack,17.0,25.0
cooperative_individual,,21,2,Swiss Army pocket knife,30.0,40.0
cooperative_individual,,22,2,Kate Spade crystal goblet,18.0,35.0
cooperative_individual,,23,2,Ice shaver,27.0,25.0
cooperative_individual,,24,2,Body brush,15.0,12.0
cooperative_individual,,25,2,Rainbow wide strap thong,40.0,45.0
cooperative_individual,,26,2,Converse one star oxfords,45.0,30.0
cooperative_individual,,27,2,Roxy fringed faux suede bag,40.0,42.0
cooperative_individual,,28,2,Nike sleeveless t-shirt,45.0,22.0
cooperative_individual,,29,2,Heavy duty flashlight,21.0,19.0
cooperative_individual,,30,2,Nicorette fresh mint gum,15.0,41.0
cooperative_individual,,31,2,Food & wine cookbook,42.0,38.0
cooperative_individual,,32,2,Marc Jacobs 'Miss Marc' earrings,43.0,38.0
cooperative_individual,,33,2,Twiggy chopsticks,20.0,10.0
cooperative_individual,,34,2,Brown motif sunglasses,9.0,28.0
cooperative_individual,,35,2,Nike sleeveless t-shirt,23.0,22.0
cooperative_individual,,36,2,Wood serving tray,7.0,15.0
cooperative_individual,,37,2,Four-orange chocolate sauce,17.0,14.0
cooperative_individual,,38,2,Mini trampoline,39.0,40.0
cooperative_individual,,39,2,Star Trek UNO game,10.0,15.0
cooperative_individual,,40,2,Feather print racerback tunic,17.0,28.0
cooperative_individual,,41,2,McAfee virus scan,38.0,40.0
cooperative_individual,,42,2,Energizer batteries,20.0,11.0
cooperative_individual,,43,2,31'' panther skateboard,39.0,35.0
cooperative_individual,,44,2,Flower pencil,11.0,5.0
cooperative_individual,,45,2,Spalding premier basketball,13.0,30.0
cooperative_individual,,46,2,Honey pot,14.0,24.0
cooperative_individual,,47,2,Gevalia connoisseur's coffee basket,40.0,43.0
cooperative_individual,,48,2,Speed blender,40.0,31.0
cooperative_individual,,49,2,Kiehl's scented candle,13.0,28.0
cooperative_individual,,50,2,Curly-cues fruit bowl,27.0,25.0
cooperative_individual,,1,3,Crabtree & Evelyn seven seas bath salts,15.0,34.0
cooperative_individual,,2,3,Pressed flowers mug,22.0,8.0
cooperative_individual,,3,3,L'Oréal hair color dye,10.0,14.0
cooperative_individual,,4,3,Extra virgin olive oil,15.0,35.0
cooperative_individual,,5,3,Spruce goose pitcher,13.0,38.0
cooperative_individual,,6,3,Mesh wastebasket,30.0,35.0
cooperative_individual,,7,3,Mr. Coffee steam espresso machine,48.0,35.0
cooperative_individual,,8,3,Motorola bluetooth headset,25.0,40.0
cooperative_individual,,9,3,Turtle xylophone,13.0,31.0
cooperative_individual,,10,3,Br'ita water purifying pitcher,18.0,23.0
cooperative_individual,,11,3,Nature Made calcium vitamin tablets,14.0,13.0
cooperative_individual,,12,3,Tea Forté tea sampler,15.0,10.0
cooperative_individual,,13,3,Gold floral journal,28.0,18.0
cooperative_individual,,14,3,Starbucks stainless steel tumbler,30.0,23.0
cooperative_individual,,15,3,Conair ceramic ionic hairdryer,27.0,25.0
cooperative_individual,,16,3,Canine pajamas,17.0,13.0
cooperative_individual,,17,3,Lab Series skincare for men power wash,15.0,18.0
cooperative_individual,,18,3,Honey willow hamper with liner,21.0,40.0
cooperative_individual,,19,3,Tide concetrated liquid detergent 64-loads,10.0,20.0
cooperative_individual,,20,3,French spice stack,20.0,25.0
cooperative_individual,,21,3,Swiss Army pocket knife,27.0,40.0
cooperative_individual,,22,3,Kate Spade crystal goblet,35.0,35.0
cooperative_individual,,23,3,Ice shaver,35.0,25.0
cooperative_individual,,24,3,Body brush,13.0,12.0
cooperative_individual,,25,3,Rainbow wide strap thong,40.0,45.0
cooperative_individual,,26,3,Converse one star oxfords,45.0,30.0
cooperative_individual,,27,3,Roxy fringed faux suede bag,29.0,42.0
cooperative_individual,,28,3,Nike sleeveless t-shirt,38.0,22.0
cooperative_individual,,29,3,Heavy duty flashlight,20.0,19.0
cooperative_individual,,30,3,Nicorette fresh mint gum,32.0,41.0
cooperative_individual,,31,3,Food & wine cookbook,38.0,38.0
cooperative_individual,,32,3,Marc Jacobs 'Miss Marc' earrings,45.0,38.0
cooperative_individual,,33,3,Twiggy chopsticks,18.0,10.0
cooperative_individual,,34,3,Brown motif sunglasses,13.0,28.0
cooperative_individual,,35,3,Nike sleeveless t-shirt,20.0,22.0
cooperative_individual,,36,3,Wood serving tray,9.0,15.0
cooperative_individual,,37,3,Four-orange chocolate sauce,16.0,14.0
cooperative_individual,,38,3,Mini trampoline,35.0,40.0
cooperative_individual,,39,3,Star Trek UNO game,11.0,15.0
cooperative_individual,,40,3,Feather print racerback tunic,13.0,28.0
cooperative_individual,,41,3,McAfee virus scan,40.0,40.0
cooperative_individual,,42,3,Energizer batteries,19.0,11.0
cooperative_individual,,43,3,31'' panther skateboard,32.0,35.0
cooperative_individual,,44,3,Flower pencil,10.0,5.0
cooperative_individual,,45,3,Spalding premier basketball,20.0,30.0
cooperative_individual,,46,3,Honey pot,13.0,24.0
cooperative_individual,,47,3,Gevalia connoisseur's coffee basket,40.0,43.0
cooperative_individual,,48,3,Speed blender,42.0,31.0
cooperative_individual,,49,3,Kiehl's scented candle,17.0,28.0
cooperative_individual,,50,3,Curly-cues fruit bowl,30.0,25.0
cooperative_individual,,1,1,Scrabble board game,26.0,35.0
cooperative_individual,,2,1,Wild strawberry preserve,8.0,7.0
cooperative_individual,,3,1,Metallic electric can opener,10.0,19.0
cooperative_individual,,4,1,Getz/Gilberto bossa nova compilation CD,30.0,22.0
cooperative_individual,,5,1,Mrs. Fields cookie basket,25.0,35.0
cooperative_individual,,6,1,2-slice toaster,30.0,23.0
cooperative_individual,,7,1,The North Face men's flip flops,20.0,28.0
cooperative_individual,,8,1,Travel neck pillow,15.0,13.0
cooperative_individual,,9,1,Coated key lock,8.0,9.0
cooperative_individual,,10,1,Sony computer speakers,50.0,31.0
cooperative_individual,,11,1,Tarnished sheer scarf,12.0,44.0
cooperative_individual,,12,1,Wireless mobile mouse,30.0,40.0
cooperative_individual,,13,1,Juggling set,20.0,24.0
cooperative_individual,,14,1,Potted artificial phalaenopsis,21.0,18.0
cooperative_individual,,15,1,Panasonic cordless phone system,20.0,40.0
cooperative_individual,,16,1,Bobbi Brown eyelash curler,12.0,15.0
cooperative_individual,,17,1,Peacock feather pen,8.0,20.0
cooperative_individual,,18,1,Dylan's candy bar gift box,20.0,24.0
cooperative_individual,,19,1,Crystal votive candle holder,10.0,35.0
cooperative_individual,,20,1,Impulse helmet,17.0,34.0
cooperative_individual,,21,1,Colorblock dress,25.0,38.0
cooperative_individual,,22,1,Cock-a-doodle timer,19.0,10.0
cooperative_individual,,23,1,Chicago Cubs vintage t-shirt,10.0,32.0
cooperative_individual,,24,1,Floral stone ring,40.0,42.0
cooperative_individual,,25,1,Eddie Bauer sleeping bag,42.0,40.0
cooperative_individual,,26,1,Fresh water lily soap,12.0,14.0
cooperative_individual,,27,1,Professional burst-resistant exercise ball,20.0,30.0
cooperative_individual,,28,1,Animal print glass vase,40.0,40.0
cooperative_individual,,29,1,Crest deep clean dental floss,5.0,8.0
cooperative_individual,,30,1,Dayquil and Nyquil cough syrup,15.0,12.0
cooperative_individual,,31,1,Calvin Klein legwarmers,46.0,18.0
cooperative_individual,,32,1,Apple dock USB connector,25.0,19.0
cooperative_individual,,33,1,Sony S2 stereo headphones,39.0,25.0
cooperative_individual,,34,1,Cheese tray knife set,30.0,38.0
cooperative_individual,,35,1,Produce saver tupperware set,20.0,13.0
cooperative_individual,,36,1,Halo 3 for Xbox 360,35.0,35.0
cooperative_individual,,37,1,Texas Instruments scientific calculator,35.0,11.0
cooperative_individual,,38,1,Frederic Fekkai 7oz hair glossing cream,15.0,28.0
cooperative_individual,,39,1,Sony 8gb USB drive,20.0,40.0
cooperative_individual,,40,1,Tibetan finger cymbal,17.0,28.0
cooperative_individual,,41,1,Cow bell,20.0,25.0
cooperative_individual,,42,1,Godiva signature chocolate truffle assortment,30.0,36.0
cooperative_individual,,43,1,Oster flip waffle maker,27.0,40.0
cooperative_individual,,44,1,Flexible digital thermometer,20.0,11.0
cooperative_individual,,45,1,G Saké,20.0,25.0
cooperative_individual,,46,1,Smith & Hawken rubber doormat,15.0,25.0
cooperative_individual,,47,1,Candlestick lamp,32.0,45.0
cooperative_individual,,48,1,Floral bath towels,25.0,42.0
cooperative_individual,,49,1,Brown floating wall frame,40.0,15.0
cooperative_individual,,50,1,Clinique powder brush,42.0,30.0
cooperative_individual,,1,2,Scrabble board game,20.0,35.0
cooperative_individual,,2,2,Wild strawberry preserve,6.0,7.0
cooperative_individual,,3,2,Metallic electric can opener,42.0,19.0
cooperative_individual,,4,2,Getz/Gilberto bossa nova compilation CD,25.0,22.0
cooperative_individual,,5,2,Mrs. Fields cookie basket,15.0,35.0
cooperative_individual,,6,2,2-slice toaster,21.0,23.0
cooperative_individual,,7,2,The North Face men's flip flops,21.0,28.0
cooperative_individual,,8,2,Travel neck pillow,15.0,13.0
cooperative_individual,,9,2,Coated key lock,15.0,9.0
cooperative_individual,,10,2,Sony computer speakers,37.0,31.0
cooperative_individual,,11,2,Tarnished sheer scarf,15.0,44.0
cooperative_individual,,12,2,Wireless mobile mouse,40.0,40.0
cooperative_individual,,13,2,Juggling set,14.0,24.0
cooperative_individual,,14,2,Potted artificial phalaenopsis,25.0,18.0
cooperative_individual,,15,2,Panasonic cordless phone system,15.0,40.0
cooperative_individual,,16,2,Bobbi Brown eyelash curler,17.0,15.0
