participant,quarter,session,problem,presentationOrder,burstPoint,nPumps,burst
388,W2023,1,17,6.0,2,2,1
388,W2023,1,18,19.0,1,1,1
388,W2023,1,19,16.0,1,1,1
388,W2023,1,20,13.0,1,1,1
247,W2023,1,1,8.0,11,8,0
247,W2023,1,2,13.0,9,9,1
247,W2023,1,3,15.0,8,8,1
247,W2023,1,4,19.0,8,7,0
247,W2023,1,5,18.0,7,7,1
247,W2023,1,6,11.0,6,2,0
247,W2023,1,7,17.0,6,6,1
247,W2023,1,8,16.0,5,5,1
247,W2023,1,9,6.0,5,5,1
247,W2023,1,10,14.0,5,4,0
247,W2023,1,11,10.0,5,4,0
247,W2023,1,12,20.0,4,4,1
247,W2023,1,13,4.0,4,4,1
247,W2023,1,14,9.0,3,3,1
247,W2023,1,15,3.0,3,3,1
247,W2023,1,16,12.0,2,2,1
247,W2023,1,17,7.0,2,2,1
247,W2023,1,18,5.0,1,1,1
247,W2023,1,19,1.0,1,1,1
247,W2023,1,20,2.0,1,1,1
68,W2023,1,1,4.0,11,5,0
68,W2023,1,2,19.0,9,3,0
68,W2023,1,3,6.0,8,6,0
68,W2023,1,4,10.0,8,2,0
68,W2023,1,5,13.0,7,7,1
68,W2023,1,6,20.0,6,2,0
68,W2023,1,7,7.0,6,4,0
68,W2023,1,8,8.0,5,5,1
68,W2023,1,9,1.0,5,5,1
68,W2023,1,10,16.0,5,1,0
68,W2023,1,11,11.0,5,3,0
68,W2023,1,12,17.0,4,4,1
68,W2023,1,13,2.0,4,3,0
68,W2023,1,14,3.0,3,3,1
68,W2023,1,15,18.0,3,3,1
68,W2023,1,16,14.0,2,2,1
68,W2023,1,17,15.0,2,2,1
68,W2023,1,18,9.0,1,1,1
68,W2023,1,19,5.0,1,1,1
68,W2023,1,20,12.0,1,1,1
232,W2023,1,1,14.0,11,3,0
232,W2023,1,2,7.0,9,0,0
232,W2023,1,3,12.0,8,4,0
232,W2023,1,4,10.0,8,5,0
232,W2023,1,5,13.0,7,6,0
232,W2023,1,6,3.0,6,5,0
232,W2023,1,7,6.0,6,3,0
232,W2023,1,8,19.0,5,5,1
232,W2023,1,9,8.0,5,3,0
232,W2023,1,10,4.0,5,3,0
232,W2023,1,11,5.0,5,3,0
232,W2023,1,12,18.0,4,3,0
232,W2023,1,13,16.0,4,4,1
232,W2023,1,14,17.0,3,3,1
232,W2023,1,15,15.0,3,3,1
232,W2023,1,16,20.0,2,2,1
232,W2023,1,17,2.0,2,2,1
232,W2023,1,18,11.0,1,1,1
232,W2023,1,19,9.0,1,1,1
232,W2023,1,20,1.0,1,1,1
38,W2023,1,1,17.0,11,3,0
38,W2023,1,2,7.0,9,5,0
38,W2023,1,3,14.0,8,2,0
38,W2023,1,4,13.0,8,6,0
38,W2023,1,5,10.0,7,4,0
38,W2023,1,6,2.0,6,6,1
38,W2023,1,7,4.0,6,1,0
38,W2023,1,8,6.0,5,2,0
38,W2023,1,9,12.0,5,2,0
38,W2023,1,10,15.0,5,4,0
38,W2023,1,11,8.0,5,3,0
38,W2023,1,12,18.0,4,4,1
38,W2023,1,13,9.0,4,3,0
38,W2023,1,14,20.0,3,2,0
38,W2023,1,15,11.0,3,3,1
38,W2023,1,16,5.0,2,2,1
38,W2023,1,17,16.0,2,2,1
38,W2023,1,18,1.0,1,1,1
38,W2023,1,19,19.0,1,1,1
38,W2023,1,20,3.0,1,1,1
72,W2023,1,1,1.0,11,2,0
72,W2023,1,2,8.0,9,2,0
72,W2023,1,3,15.0,8,3,0
72,W2023,1,4,17.0,8,4,0
72,W2023,1,5,16.0,7,3,0
72,W2023,1,6,10.0,6,5,0
72,W2023,1,7,5.0,6,3,0
72,W2023,1,8,19.0,5,3,0
72,W2023,1,9,12.0,5,5,1
72,W2023,1,10,2.0,5,1,0
72,W2023,1,11,13.0,5,4,0
72,W2023,1,12,11.0,4,0,0
72,W2023,1,13,7.0,4,3,0
72,W2023,1,14,4.0,3,3,1
72,W2023,1,15,14.0,3,3,1
72,W2023,1,16,6.0,2,2,1
72,W2023,1,17,18.0,2,2,1
72,W2023,1,18,20.0,1,1,1
72,W2023,1,19,3.0,1,1,1
72,W2023,1,20,9.0,1,1,1
364,W2023,1,1,9.0,11,6,0
364,W2023,1,2,10.0,9,4,0
364,W2023,1,3,20.0,8,6,0
364,W2023,1,4,18.0,8,7,0
364,W2023,1,5,3.0,7,6,0
364,W2023,1,6,16.0,6,6,1
364,W2023,1,7,7.0,6,3,0
364,W2023,1,8,19.0,5,5,1
364,W2023,1,9,17.0,5,4,0
364,W2023,1,10,15.0,5,5,1
364,W2023,1,11,11.0,5,4,0
364,W2023,1,12,1.0,4,4,1
364,W2023,1,13,14.0,4,4,1
364,W2023,1,14,13.0,3,3,1
364,W2023,1,15,2.0,3,3,1
364,W2023,1,16,4.0,2,2,1
364,W2023,1,17,5.0,2,2,1
364,W2023,1,18,8.0,1,1,1
364,W2023,1,19,12.0,1,1,1
364,W2023,1,20,6.0,1,1,1
172,W2023,1,1,19.0,11,4,0
172,W2023,1,2,11.0,9,3,0
172,W2023,1,3,6.0,8,3,0
172,W2023,1,4,12.0,8,3,0
172,W2023,1,5,18.0,7,4,0
172,W2023,1,6,3.0,6,4,0
172,W2023,1,7,10.0,6,6,1
172,W2023,1,8,7.0,5,3,0
172,W2023,1,9,15.0,5,3,0
172,W2023,1,10,4.0,5,3,0
172,W2023,1,11,13.0,5,2,0
172,W2023,1,12,1.0,4,4,1
172,W2023,1,13,20.0,4,4,1
172,W2023,1,14,16.0,3,3,1
172,W2023,1,15,8.0,3,3,1
172,W2023,1,16,14.0,2,2,1
172,W2023,1,17,2.0,2,2,1
172,W2023,1,18,5.0,1,1,1
172,W2023,1,19,9.0,1,1,1
172,W2023,1,20,17.0,1,1,1
177,W2023,1,1,17.0,11,2,0
177,W2023,1,2,11.0,9,2,0
177,W2023,1,3,3.0,8,5,0
177,W2023,1,4,4.0,8,2,0
177,W2023,1,5,6.0,7,0,0
177,W2023,1,6,19.0,6,2,0
177,W2023,1,7,7.0,6,4,0
177,W2023,1,8,9.0,5,0,0
177,W2023,1,9,16.0,5,2,0
177,W2023,1,10,13.0,5,3,0
177,W2023,1,11,18.0,5,5,1
177,W2023,1,12,20.0,4,3,0
177,W2023,1,13,12.0,4,4,1
177,W2023,1,14,8.0,3,1,0
177,W2023,1,15,14.0,3,0,0
177,W2023,1,16,1.0,2,2,1
177,W2023,1,17,2.0,2,2,1
177,W2023,1,18,15.0,1,1,1
177,W2023,1,19,10.0,1,1,1
177,W2023,1,20,5.0,1,1,1
489,W2023,1,1,20.0,11,3,0
489,W2023,1,2,17.0,9,5,0
489,W2023,1,3,3.0,8,1,0
489,W2023,1,4,7.0,8,8,1
489,W2023,1,5,10.0,7,6,0
489,W2023,1,6,1.0,6,6,1
489,W2023,1,7,16.0,6,2,0
489,W2023,1,8,2.0,5,0,0
489,W2023,1,9,19.0,5,5,1
489,W2023,1,10,14.0,5,3,0
489,W2023,1,11,13.0,5,5,1
489,W2023,1,12,5.0,4,4,1
489,W2023,1,13,8.0,4,4,1
489,W2023,1,14,9.0,3,3,1
489,W2023,1,15,15.0,3,3,1
489,W2023,1,16,18.0,2,2,1
489,W2023,1,17,12.0,2,0,0
489,W2023,1,18,11.0,1,1,1
489,W2023,1,19,4.0,1,1,1
489,W2023,1,20,6.0,1,1,1
195,W2023,1,1,18.0,11,4,0
195,W2023,1,2,16.0,9,4,0
195,W2023,1,3,8.0,8,5,0
195,W2023,1,4,19.0,8,4,0
195,W2023,1,5,6.0,7,5,0
195,W2023,1,6,13.0,6,4,0
195,W2023,1,7,15.0,6,6,1
195,W2023,1,8,14.0,5,3,0
195,W2023,1,9,20.0,5,2,0
195,W2023,1,10,11.0,5,4,0
195,W2023,1,11,9.0,5,2,0
195,W2023,1,12,10.0,4,4,1
195,W2023,1,13,3.0,4,4,1
195,W2023,1,14,4.0,3,3,1
195,W2023,1,15,12.0,3,3,1
195,W2023,1,16,1.0,2,2,1
195,W2023,1,17,5.0,2,2,1
195,W2023,1,18,2.0,1,1,1
195,W2023,1,19,7.0,1,1,1
195,W2023,1,20,17.0,1,1,1
550,W2023,1,1,15.0,11,4,0
550,W2023,1,2,12.0,9,5,0
550,W2023,1,3,19.0,8,3,0
550,W2023,1,4,17.0,8,3,0
550,W2023,1,5,16.0,7,7,1
550,W2023,1,6,11.0,6,6,1
550,W2023,1,7,20.0,6,5,0
550,W2023,1,8,10.0,5,4,0
550,W2023,1,9,14.0,5,4,0
550,W2023,1,10,9.0,5,4,0
550,W2023,1,11,3.0,5,2,0
550,W2023,1,12,7.0,4,3,0
550,W2023,1,13,5.0,4,4,1
550,W2023,1,14,1.0,3,2,0
550,W2023,1,15,2.0,3,3,1
550,W2023,1,16,8.0,2,2,1
550,W2023,1,17,6.0,2,2,1
550,W2023,1,18,18.0,1,1,1
550,W2023,1,19,4.0,1,1,1
550,W2023,1,20,13.0,1,1,1
555,W2023,1,1,19.0,11,3,0
555,W2023,1,2,3.0,9,4,0
555,W2023,1,3,13.0,8,2,0
555,W2023,1,4,1.0,8,4,0
555,W2023,1,5,15.0,7,3,0
555,W2023,1,6,2.0,6,4,0
555,W2023,1,7,12.0,6,4,0
555,W2023,1,8,5.0,5,3,0
555,W2023,1,9,11.0,5,3,0
555,W2023,1,10,6.0,5,4,0
555,W2023,1,11,9.0,5,3,0
555,W2023,1,12,10.0,4,4,1
555,W2023,1,13,20.0,4,2,0
555,W2023,1,14,17.0,3,3,1
555,W2023,1,15,4.0,3,3,1
555,W2023,1,16,14.0,2,2,1
555,W2023,1,17,7.0,2,2,1
555,W2023,1,18,16.0,1,1,1
555,W2023,1,19,8.0,1,1,1
555,W2023,1,20,18.0,1,1,1
230,W2023,1,1,16.0,11,3,0
230,W2023,1,2,3.0,9,4,0
230,W2023,1,3,14.0,8,3,0
230,W2023,1,4,11.0,8,3,0
230,W2023,1,5,12.0,7,4,0
230,W2023,1,6,19.0,6,4,0
230,W2023,1,7,5.0,6,6,1
230,W2023,1,8,10.0,5,4,0
230,W2023,1,9,1.0,5,3,0
230,W2023,1,10,8.0,5,2,0
230,W2023,1,11,7.0,5,3,0
230,W2023,1,12,2.0,4,1,0
230,W2023,1,13,17.0,4,3,0
230,W2023,1,14,9.0,3,3,1
230,W2023,1,15,6.0,3,3,1
230,W2023,1,16,18.0,2,2,1
230,W2023,1,17,15.0,2,2,1
230,W2023,1,18,4.0,1,1,1
230,W2023,1,19,20.0,1,1,1
230,W2023,1,20,13.0,1,1,1
215,W2023,1,1,3.0,11,2,0
215,W2023,1,2,1.0,9,3,0
215,W2023,1,3,17.0,8,3,0
215,W2023,1,4,9.0,8,3,0
215,W2023,1,5,2.0,7,3,0
215,W2023,1,6,14.0,6,3,0
215,W2023,1,7,12.0,6,4,0
215,W2023,1,8,11.0,5,3,0
215,W2023,1,9,8.0,5,4,0
215,W2023,1,10,5.0,5,4,0
215,W2023,1,11,4.0,5,4,0
215,W2023,1,12,15.0,4,4,1
215,W2023,1,13,10.0,4,4,1
215,W2023,1,14,6.0,3,3,1
215,W2023,1,15,7.0,3,3,1
215,W2023,1,16,16.0,2,2,1
215,W2023,1,17,18.0,2,2,1
215,W2023,1,18,19.0,1,1,1
215,W2023,1,19,20.0,1,1,1
215,W2023,1,20,13.0,1,1,1
415,W2023,1,1,8.0,11,5,0
415,W2023,1,2,11.0,9,4,0
415,W2023,1,3,5.0,8,4,0
415,W2023,1,4,4.0,8,8,1
415,W2023,1,5,3.0,7,6,0
415,W2023,1,6,15.0,6,3,0
415,W2023,1,7,20.0,6,3,0
415,W2023,1,8,6.0,5,3,0
415,W2023,1,9,9.0,5,5,1
415,W2023,1,10,19.0,5,4,0
415,W2023,1,11,7.0,5,4,0
415,W2023,1,12,2.0,4,4,1
415,W2023,1,13,1.0,4,3,0
415,W2023,1,14,12.0,3,2,0
415,W2023,1,15,17.0,3,3,1
415,W2023,1,16,18.0,2,2,1
415,W2023,1,17,13.0,2,2,1
415,W2023,1,18,10.0,1,1,1
415,W2023,1,19,16.0,1,1,1
415,W2023,1,20,14.0,1,1,1
306,W2023,1,1,20.0,11,3,0
306,W2023,1,2,7.0,9,2,0
306,W2023,1,3,2.0,8,2,0
306,W2023,1,4,5.0,8,3,0
306,W2023,1,5,4.0,7,2,0
306,W2023,1,6,17.0,6,4,0
306,W2023,1,7,3.0,6,2,0
306,W2023,1,8,1.0,5,2,0
306,W2023,1,9,15.0,5,5,1
306,W2023,1,10,14.0,5,3,0
306,W2023,1,11,8.0,5,3,0
306,W2023,1,12,12.0,4,2,0
306,W2023,1,13,10.0,4,3,0
306,W2023,1,14,13.0,3,2,0
306,W2023,1,15,11.0,3,3,1
306,W2023,1,16,6.0,2,2,1
306,W2023,1,17,9.0,2,2,1
306,W2023,1,18,19.0,1,1,1
306,W2023,1,19,18.0,1,1,1
306,W2023,1,20,16.0,1,1,1
474,W2023,1,1,18.0,11,3,0
474,W2023,1,2,9.0,9,2,0
474,W2023,1,3,20.0,8,1,0
474,W2023,1,4,12.0,8,2,0
474,W2023,1,5,10.0,7,3,0
474,W2023,1,6,6.0,6,4,0
474,W2023,1,7,8.0,6,3,0
474,W2023,1,8,3.0,5,5,1
474,W2023,1,9,17.0,5,3,0
474,W2023,1,10,2.0,5,3,0
474,W2023,1,11,14.0,5,4,0
474,W2023,1,12,1.0,4,4,1
474,W2023,1,13,15.0,4,2,0
474,W2023,1,14,13.0,3,3,1
474,W2023,1,15,11.0,3,2,0
474,W2023,1,16,7.0,2,2,1
474,W2023,1,17,4.0,2,2,1
474,W2023,1,18,5.0,1,1,1
474,W2023,1,19,19.0,1,1,1
474,W2023,1,20,16.0,1,1,1
532,W2023,1,1,4.0,11,3,0
532,W2023,1,2,13.0,9,1,0
532,W2023,1,3,1.0,8,1,0
532,W2023,1,4,19.0,8,2,0
532,W2023,1,5,10.0,7,3,0
532,W2023,1,6,17.0,6,2,0
532,W2023,1,7,12.0,6,4,0
532,W2023,1,8,18.0,5,0,0
532,W2023,1,9,15.0,5,3,0
532,W2023,1,10,2.0,5,2,0
532,W2023,1,11,7.0,5,1,0
532,W2023,1,12,8.0,4,4,1
532,W2023,1,13,6.0,4,1,0
532,W2023,1,14,16.0,3,2,0
532,W2023,1,15,20.0,3,2,0
532,W2023,1,16,14.0,2,1,0
532,W2023,1,17,9.0,2,2,1
532,W2023,1,18,5.0,1,1,1
532,W2023,1,19,3.0,1,1,1
532,W2023,1,20,11.0,1,1,1
511,W2023,1,1,3.0,11,3,0
511,W2023,1,2,9.0,9,3,0
511,W2023,1,3,20.0,8,3,0
511,W2023,1,4,4.0,8,3,0
511,W2023,1,5,11.0,7,3,0
511,W2023,1,6,14.0,6,6,1
511,W2023,1,7,2.0,6,2,0
511,W2023,1,8,10.0,5,5,1
511,W2023,1,9,6.0,5,2,0
511,W2023,1,10,15.0,5,4,0
511,W2023,1,11,13.0,5,1,0
511,W2023,1,12,5.0,4,3,0
511,W2023,1,13,18.0,4,3,0
511,W2023,1,14,8.0,3,2,0
511,W2023,1,15,19.0,3,3,1
511,W2023,1,16,17.0,2,2,1
511,W2023,1,17,7.0,2,2,1
511,W2023,1,18,12.0,1,1,1
511,W2023,1,19,1.0,1,1,1
511,W2023,1,20,16.0,1,1,1
547,W2023,1,1,5.0,11,5,0
547,W2023,1,2,17.0,9,3,0
547,W2023,1,3,12.0,8,4,0
547,W2023,1,4,3.0,8,3,0
547,W2023,1,5,19.0,7,3,0
547,W2023,1,6,13.0,6,3,0
547,W2023,1,7,7.0,6,2,0
547,W2023,1,8,9.0,5,3,0
547,W2023,1,9,15.0,5,4,0
547,W2023,1,10,10.0,5,4,0
547,W2023,1,11,11.0,5,2,0
547,W2023,1,12,2.0,4,4,1
547,W2023,1,13,18.0,4,3,0
547,W2023,1,14,8.0,3,3,1
547,W2023,1,15,14.0,3,3,1
547,W2023,1,16,4.0,2,2,1
547,W2023,1,17,1.0,2,2,1
547,W2023,1,18,16.0,1,1,1
547,W2023,1,19,20.0,1,1,1
547,W2023,1,20,6.0,1,1,1
109,W2023,1,1,16.0,11,4,0
109,W2023,1,2,7.0,9,5,0
109,W2023,1,3,17.0,8,3,0
109,W2023,1,4,14.0,8,3,0
109,W2023,1,5,3.0,7,0,0
109,W2023,1,6,6.0,6,1,0
109,W2023,1,7,8.0,6,2,0
109,W2023,1,8,18.0,5,4,0
109,W2023,1,9,15.0,5,5,1
109,W2023,1,10,20.0,5,1,0
109,W2023,1,11,19.0,5,5,1
109,W2023,1,12,1.0,4,0,0
109,W2023,1,13,5.0,4,3,0
109,W2023,1,14,4.0,3,3,1
109,W2023,1,15,12.0,3,2,0
109,W2023,1,16,2.0,2,2,1
109,W2023,1,17,10.0,2,2,1
109,W2023,1,18,13.0,1,1,1
109,W2023,1,19,11.0,1,1,1
109,W2023,1,20,9.0,1,1,1
278,W2023,1,1,9.0,11,3,0
278,W2023,1,2,18.0,9,4,0
278,W2023,1,3,3.0,8,2,0
278,W2023,1,4,2.0,8,2,0
278,W2023,1,5,15.0,7,2,0
278,W2023,1,6,19.0,6,2,0
278,W2023,1,7,20.0,6,4,0
278,W2023,1,8,16.0,5,3,0
278,W2023,1,9,10.0,5,2,0
278,W2023,1,10,17.0,5,2,0
278,W2023,1,11,7.0,5,4,0
278,W2023,1,12,12.0,4,2,0
278,W2023,1,13,4.0,4,3,0
278,W2023,1,14,5.0,3,2,0
278,W2023,1,15,8.0,3,2,0
278,W2023,1,16,1.0,2,2,1
278,W2023,1,17,11.0,2,2,1
278,W2023,1,18,13.0,1,1,1
278,W2023,1,19,6.0,1,1,1
278,W2023,1,20,14.0,1,1,1
133,W2023,1,1,8.0,11,3,0
133,W2023,1,2,1.0,9,4,0
133,W2023,1,3,11.0,8,3,0
133,W2023,1,4,2.0,8,5,0
133,W2023,1,5,14.0,7,3,0
133,W2023,1,6,5.0,6,3,0
133,W2023,1,7,4.0,6,3,0
133,W2023,1,8,15.0,5,3,0
133,W2023,1,9,18.0,5,3,0
133,W2023,1,10,19.0,5,3,0
133,W2023,1,11,9.0,5,4,0
133,W2023,1,12,6.0,4,3,0
133,W2023,1,13,20.0,4,4,1
133,W2023,1,14,17.0,3,3,1
133,W2023,1,15,10.0,3,3,1
133,W2023,1,16,3.0,2,2,1
133,W2023,1,17,12.0,2,2,1
133,W2023,1,18,16.0,1,1,1
133,W2023,1,19,7.0,1,1,1
133,W2023,1,20,13.0,1,1,1
284,W2023,1,1,11.0,11,3,0
284,W2023,1,2,18.0,9,3,0
284,W2023,1,3,14.0,8,4,0
284,W2023,1,4,10.0,8,3,0
284,W2023,1,5,8.0,7,3,0
284,W2023,1,6,16.0,6,3,0
284,W2023,1,7,5.0,6,2,0
284,W2023,1,8,15.0,5,2,0
284,W2023,1,9,17.0,5,4,0
284,W2023,1,10,3.0,5,3,0
284,W2023,1,11,4.0,5,2,0
284,W2023,1,12,7.0,4,4,1
284,W2023,1,13,6.0,4,3,0
284,W2023,1,14,13.0,3,3,1
284,W2023,1,15,1.0,3,3,1
284,W2023,1,16,9.0,2,2,1
284,W2023,1,17,19.0,2,2,1
284,W2023,1,18,12.0,1,1,1
284,W2023,1,19,2.0,1,1,1
284,W2023,1,20,20.0,1,1,1
393,W2023,1,1,13.0,11,4,0
393,W2023,1,2,18.0,9,6,0
393,W2023,1,3,16.0,8,5,0
393,W2023,1,4,20.0,8,4,0
393,W2023,1,5,5.0,7,2,0
393,W2023,1,6,7.0,6,4,0
393,W2023,1,7,3.0,6,3,0
393,W2023,1,8,15.0,5,4,0
393,W2023,1,9,10.0,5,4,0
393,W2023,1,10,4.0,5,5,1
393,W2023,1,11,11.0,5,5,1
393,W2023,1,12,6.0,4,4,1
393,W2023,1,13,9.0,4,3,0
393,W2023,1,14,17.0,3,3,1
393,W2023,1,15,19.0,3,3,1
393,W2023,1,16,1.0,2,2,1
393,W2023,1,17,14.0,2,2,1
393,W2023,1,18,8.0,1,1,1
393,W2023,1,19,12.0,1,1,1
393,W2023,1,20,2.0,1,1,1
465,W2023,1,1,15.0,11,2,0
465,W2023,1,2,14.0,9,5,0
465,W2023,1,3,17.0,8,4,0
465,W2023,1,4,6.0,8,4,0
465,W2023,1,5,16.0,7,3,0
465,W2023,1,6,1.0,6,3,0
465,W2023,1,7,7.0,6,3,0
465,W2023,1,8,9.0,5,3,0
465,W2023,1,9,8.0,5,4,0
465,W2023,1,10,12.0,5,3,0
465,W2023,1,11,13.0,5,4,0
465,W2023,1,12,20.0,4,4,1
465,W2023,1,13,5.0,4,3,0
465,W2023,1,14,11.0,3,2,0
465,W2023,1,15,2.0,3,3,1
465,W2023,1,16,3.0,2,2,1
465,W2023,1,17,19.0,2,2,1
465,W2023,1,18,10.0,1,1,1
465,W2023,1,19,4.0,1,1,1
465,W2023,1,20,18.0,1,1,1
503,W2023,1,1,8.0,11,1,0
503,W2023,1,2,12.0,9,3,0
503,W2023,1,3,18.0,8,3,0
503,W2023,1,4,13.0,8,2,0
503,W2023,1,5,3.0,7,3,0
503,W2023,1,6,15.0,6,2,0
503,W2023,1,7,6.0,6,2,0
503,W2023,1,8,19.0,5,3,0
503,W2023,1,9,14.0,5,3,0
503,W2023,1,10,4.0,5,3,0
503,W2023,1,11,5.0,5,2,0
503,W2023,1,12,17.0,4,4,1
503,W2023,1,13,16.0,4,2,0
503,W2023,1,14,9.0,3,3,1
503,W2023,1,15,11.0,3,3,1
503,W2023,1,16,2.0,2,1,0
503,W2023,1,17,1.0,2,2,1
503,W2023,1,18,7.0,1,1,1
503,W2023,1,19,20.0,1,1,1
503,W2023,1,20,10.0,1,1,1
21,W2023,1,1,18.0,11,5,0
21,W2023,1,2,8.0,9,9,1
21,W2023,1,3,1.0,8,7,0
21,W2023,1,4,13.0,8,4,0
21,W2023,1,5,7.0,7,2,0
21,W2023,1,6,2.0,6,3,0
21,W2023,1,7,6.0,6,5,0
21,W2023,1,8,14.0,5,5,1
21,W2023,1,9,4.0,5,4,0
21,W2023,1,10,16.0,5,5,1
21,W2023,1,11,11.0,5,5,1
21,W2023,1,12,20.0,4,4,1
21,W2023,1,13,5.0,4,4,1
21,W2023,1,14,12.0,3,3,1
21,W2023,1,15,9.0,3,2,0
21,W2023,1,16,19.0,2,2,1
21,W2023,1,17,15.0,2,2,1
21,W2023,1,18,10.0,1,1,1
21,W2023,1,19,3.0,1,1,1
21,W2023,1,20,17.0,1,1,1
205,W2023,1,1,19.0,11,7,0
205,W2023,1,2,3.0,9,9,1
205,W2023,1,3,18.0,8,3,0
205,W2023,1,4,4.0,8,6,0
205,W2023,1,5,9.0,7,7,1
205,W2023,1,6,15.0,6,6,1
205,W2023,1,7,1.0,6,6,1
205,W2023,1,8,10.0,5,5,1
205,W2023,1,9,8.0,5,5,1
205,W2023,1,10,16.0,5,5,1
205,W2023,1,11,11.0,5,5,1
205,W2023,1,12,5.0,4,4,1
205,W2023,1,13,20.0,4,4,1
205,W2023,1,14,2.0,3,3,1
205,W2023,1,15,17.0,3,3,1
205,W2023,1,16,6.0,2,2,1
205,W2023,1,17,12.0,2,2,1
205,W2023,1,18,7.0,1,1,1
205,W2023,1,19,13.0,1,1,1
205,W2023,1,20,14.0,1,1,1
353,W2023,1,1,14.0,11,4,0
353,W2023,1,2,16.0,9,4,0
353,W2023,1,3,17.0,8,2,0
353,W2023,1,4,3.0,8,4,0
353,W2023,1,5,11.0,7,4,0
353,W2023,1,6,8.0,6,4,0
353,W2023,1,7,18.0,6,4,0
353,W2023,1,8,20.0,5,3,0
353,W2023,1,9,10.0,5,5,1
353,W2023,1,10,1.0,5,4,0
353,W2023,1,11,6.0,5,3,0
353,W2023,1,12,9.0,4,3,0
353,W2023,1,13,2.0,4,4,1
353,W2023,1,14,15.0,3,3,1
353,W2023,1,15,19.0,3,3,1
353,W2023,1,16,12.0,2,2,1
353,W2023,1,17,7.0,2,2,1
353,W2023,1,18,5.0,1,1,1
353,W2023,1,19,13.0,1,1,1
353,W2023,1,20,4.0,1,1,1
502,W2023,1,1,13.0,11,3,0
502,W2023,1,2,18.0,9,3,0
502,W2023,1,3,6.0,8,4,0
502,W2023,1,4,8.0,8,4,0
502,W2023,1,5,12.0,7,4,0
502,W2023,1,6,11.0,6,3,0
502,W2023,1,7,15.0,6,4,0
502,W2023,1,8,3.0,5,3,0
502,W2023,1,9,17.0,5,4,0
502,W2023,1,10,7.0,5,4,0
502,W2023,1,11,20.0,5,3,0
502,W2023,1,12,1.0,4,4,1
502,W2023,1,13,9.0,4,3,0
502,W2023,1,14,19.0,3,3,1
502,W2023,1,15,14.0,3,3,1
502,W2023,1,16,4.0,2,2,1
502,W2023,1,17,16.0,2,2,1
502,W2023,1,18,5.0,1,1,1
502,W2023,1,19,2.0,1,1,1
502,W2023,1,20,10.0,1,1,1
108,W2023,1,1,6.0,11,7,0
108,W2023,1,2,2.0,9,5,0
108,W2023,1,3,14.0,8,4,0
108,W2023,1,4,5.0,8,6,0
108,W2023,1,5,7.0,7,4,0
108,W2023,1,6,17.0,6,4,0
108,W2023,1,7,4.0,6,5,0
108,W2023,1,8,1.0,5,5,1
108,W2023,1,9,15.0,5,4,0
108,W2023,1,10,10.0,5,5,1
108,W2023,1,11,13.0,5,5,1
108,W2023,1,12,18.0,4,4,1
108,W2023,1,13,11.0,4,4,1
108,W2023,1,14,9.0,3,3,1
108,W2023,1,15,8.0,3,3,1
108,W2023,1,16,19.0,2,2,1
108,W2023,1,17,12.0,2,2,1
108,W2023,1,18,20.0,1,1,1
108,W2023,1,19,3.0,1,1,1
108,W2023,1,20,16.0,1,1,1
452,W2023,1,1,6.0,11,0,0
452,W2023,1,2,3.0,9,4,0
452,W2023,1,3,7.0,8,2,0
452,W2023,1,4,10.0,8,3,0
452,W2023,1,5,16.0,7,1,0
452,W2023,1,6,4.0,6,2,0
452,W2023,1,7,2.0,6,2,0
452,W2023,1,8,12.0,5,4,0
452,W2023,1,9,11.0,5,2,0
452,W2023,1,10,17.0,5,3,0
452,W2023,1,11,13.0,5,4,0
452,W2023,1,12,15.0,4,3,0
452,W2023,1,13,9.0,4,4,1
452,W2023,1,14,14.0,3,2,0
452,W2023,1,15,20.0,3,1,0
452,W2023,1,16,19.0,2,2,1
452,W2023,1,17,18.0,2,2,1
452,W2023,1,18,1.0,1,1,1
452,W2023,1,19,8.0,1,1,1
452,W2023,1,20,5.0,1,1,1
391,W2023,1,1,14.0,11,3,0
391,W2023,1,2,4.0,9,3,0
391,W2023,1,3,16.0,8,3,0
391,W2023,1,4,5.0,8,2,0
391,W2023,1,5,8.0,7,3,0
391,W2023,1,6,12.0,6,3,0
391,W2023,1,7,15.0,6,3,0
391,W2023,1,8,3.0,5,4,0
391,W2023,1,9,19.0,5,2,0
391,W2023,1,10,9.0,5,4,0
391,W2023,1,11,6.0,5,5,1
391,W2023,1,12,11.0,4,3,0
391,W2023,1,13,20.0,4,4,1
391,W2023,1,14,13.0,3,3,1
391,W2023,1,15,17.0,3,3,1
391,W2023,1,16,2.0,2,1,0
391,W2023,1,17,1.0,2,2,1
391,W2023,1,18,18.0,1,1,1
391,W2023,1,19,7.0,1,1,1
391,W2023,1,20,10.0,1,1,1
566,W2023,1,1,2.0,11,5,0
566,W2023,1,2,9.0,9,4,0
566,W2023,1,3,6.0,8,4,0
566,W2023,1,4,18.0,8,5,0
566,W2023,1,5,11.0,7,4,0
566,W2023,1,6,17.0,6,5,0
566,W2023,1,7,12.0,6,5,0
566,W2023,1,8,7.0,5,4,0
566,W2023,1,9,8.0,5,4,0
566,W2023,1,10,1.0,5,4,0
566,W2023,1,11,15.0,5,5,1
566,W2023,1,12,3.0,4,4,1
566,W2023,1,13,4.0,4,4,1
566,W2023,1,14,16.0,3,3,1
